fm_fund_id,fm_id,fund_id,fund_name,vintage_year,region,sector,strategy,fund_size_amt,fund_currency,target_fund_size_amt,target_fund_size_currency
777,5579,30778,Carlyle/New Hampshire Retirement System - Separate Account,2014,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,150000000.0,USD,150000000.0,USD
10309,5579,31081,Carlyle Cardinal Ireland Fund,2014,Western Europe,Diversified,Buyout / Corporate Private Equity,291770000.0,EUR,300000000.0,EUR
29628,5579,28681,Indiana Investment Fund I,2006,North America,Diversified,Fund of Funds / Co-Investment,155000000.0,USD,155000000.0,USD
1812,5579,28729,CP VI Coinvestment,2013,North America,Diversified,Fund of Funds / Co-Investment,1770000000.0,USD,0.0,USD
13254,5579,28913,Carlyle International Energy Partners,2013,Asia-Pacific,Energy / Oil & Gas,Buyout / Corporate Private Equity,2500000000.0,USD,1500000000.0,USD
7240,5579,28913,Carlyle International Energy Partners,2013,Central/Eastern Europe,Energy / Oil & Gas,Buyout / Corporate Private Equity,2500000000.0,USD,1500000000.0,USD
10690,5579,28913,Carlyle International Energy Partners,2013,Latin America,Energy / Oil & Gas,Buyout / Corporate Private Equity,2500000000.0,USD,1500000000.0,USD
21222,5579,28913,Carlyle International Energy Partners,2013,Middle East/Africa,Energy / Oil & Gas,Buyout / Corporate Private Equity,2500000000.0,USD,1500000000.0,USD
6185,5579,28913,Carlyle International Energy Partners,2013,Western Europe,Energy / Oil & Gas,Buyout / Corporate Private Equity,2500000000.0,USD,1500000000.0,USD
14047,5579,28919,Carlyle/APF Direct Pre-Fund - Separate Account,2013,North America,Energy / Oil & Gas,Fund of Funds / Co-Investment,375000000.0,USD,375000000.0,USD
26436,5579,28919,Carlyle/APF Direct Pre-Fund - Separate Account,2013,North America,Natural Resources,Fund of Funds / Co-Investment,375000000.0,USD,375000000.0,USD
23958,5579,28205,Carlyle Giovanna Partners,2013,Asia-Pacific,Financial Services,Fund of Funds / Co-Investment,155400000.0,USD,155400000.0,USD
25216,5579,27657,CMP II Coinvestment,2009,North America,Diversified,Fund of Funds / Co-Investment,35710000.0,USD,0.0,USD
23603,5579,27658,CP V Coinvestment B,2009,North America,Diversified,Fund of Funds / Co-Investment,111650000.0,USD,0.0,USD
21129,5579,27701,CSP II Coinvestment,2011,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,55650000.0,USD,1350000000.0,USD
24353,5579,27701,CSP II Coinvestment,2011,North America,Diversified,Fund of Funds / Co-Investment,55650000.0,USD,1350000000.0,USD
16847,5579,27701,CSP II Coinvestment,2011,Western Europe,Diversified,Fund of Funds / Co-Investment,55650000.0,USD,1350000000.0,USD
4009,5579,28130,Carlyle Japan Partners III,2013,Asia-Pacific,Consumer Goods,Buyout / Corporate Private Equity,119500000000.0,JPY,100000000000.0,JPY
6498,5579,28130,Carlyle Japan Partners III,2013,Asia-Pacific,Diversified,Buyout / Corporate Private Equity,119500000000.0,JPY,100000000000.0,JPY
11704,5579,28130,Carlyle Japan Partners III,2013,Asia-Pacific,Financial Services,Buyout / Corporate Private Equity,119500000000.0,JPY,100000000000.0,JPY
10517,5579,28130,Carlyle Japan Partners III,2013,Asia-Pacific,Healthcare,Buyout / Corporate Private Equity,119500000000.0,JPY,100000000000.0,JPY
29477,5579,28130,Carlyle Japan Partners III,2013,Asia-Pacific,Industrials,Buyout / Corporate Private Equity,119500000000.0,JPY,100000000000.0,JPY
20845,5579,28130,Carlyle Japan Partners III,2013,Asia-Pacific,Retail,Buyout / Corporate Private Equity,119500000000.0,JPY,100000000000.0,JPY
4558,5579,27633,Carlyle Renewable Energy Coinvestment II,2009,North America,Clean Tech / Renewable,Fund of Funds / Co-Investment,26890000.0,USD,26890000.0,USD
7970,5579,27633,Carlyle Renewable Energy Coinvestment II,2009,North America,Energy / Oil & Gas,Fund of Funds / Co-Investment,26890000.0,USD,26890000.0,USD
15042,5579,27633,Carlyle Renewable Energy Coinvestment II,2009,Western Europe,Clean Tech / Renewable,Fund of Funds / Co-Investment,26890000.0,USD,26890000.0,USD
1541,5579,27633,Carlyle Renewable Energy Coinvestment II,2009,Western Europe,Energy / Oil & Gas,Fund of Funds / Co-Investment,26890000.0,USD,26890000.0,USD
18829,5579,27634,CGFSP Coinvestment,2009,Asia-Pacific,Financial Services,Fund of Funds / Co-Investment,97990000.0,USD,97990000.0,USD
12988,5579,27634,CGFSP Coinvestment,2009,Central/Eastern Europe,Financial Services,Fund of Funds / Co-Investment,97990000.0,USD,97990000.0,USD
3347,5579,27634,CGFSP Coinvestment,2009,Latin America,Financial Services,Fund of Funds / Co-Investment,97990000.0,USD,97990000.0,USD
19629,5579,27634,CGFSP Coinvestment,2009,Middle East/Africa,Financial Services,Fund of Funds / Co-Investment,97990000.0,USD,97990000.0,USD
23785,5579,27634,CGFSP Coinvestment,2009,North America,Financial Services,Fund of Funds / Co-Investment,97990000.0,USD,97990000.0,USD
15321,5579,27634,CGFSP Coinvestment,2009,Western Europe,Financial Services,Fund of Funds / Co-Investment,97990000.0,USD,97990000.0,USD
305,5579,27636,CAP III Co-investment,2009,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,152480000.0,USD,125000000.0,USD
5655,5579,27638,CETP II Co-investment,2009,Western Europe,TMT,Fund of Funds / Co-Investment,38920000.0,EUR,0.0,USD
24066,5579,27656,CJP Co-investment II B,2009,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,8290000000.0,JPY,0.0,USD
18184,5579,26861,Carlyle VWD Partners,2012,Western Europe,TMT,Fund of Funds / Co-Investment,9100000.0,EUR,9100000.0,EUR
24998,5579,26865,CSP III Coinvestment,2011,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,103000000.0,USD,0.0,USD
2528,5579,26865,CSP III Coinvestment,2011,North America,Diversified,Fund of Funds / Co-Investment,103000000.0,USD,0.0,USD
16185,5579,26865,CSP III Coinvestment,2011,Western Europe,Diversified,Fund of Funds / Co-Investment,103000000.0,USD,0.0,USD
30084,5579,26868,Brazil Buyout Coinvestment,2010,Latin America,Diversified,Fund of Funds / Co-Investment,48220000.0,USD,48220000.0,USD
6735,5579,26935,Carlyle PES Coinvestment,2012,North America,Energy / Oil & Gas,Fund of Funds / Co-Investment,50000000.0,USD,50000000.0,USD
20067,5579,24582,Carlyle Beijing RMB Fund,2010,Asia-Pacific,Diversified,Venture Capital / Growth Equity,3200000000.0,CNY,5000000000.0,CNY
14221,5579,25213,Fundo Brasil de Internacionalização de Empresas- FIP,2010,Latin America,Diversified,Buyout / Corporate Private Equity,360000000.0,BRL,400000000.0,BRL
29473,5579,25416,Carlyle Global Financial Services Partners II,2011,Asia-Pacific,Financial Services,Buyout / Corporate Private Equity,1000000000.0,USD,1000000000.0,USD
10927,5579,25416,Carlyle Global Financial Services Partners II,2011,North America,Financial Services,Buyout / Corporate Private Equity,1000000000.0,USD,1000000000.0,USD
19377,5579,25416,Carlyle Global Financial Services Partners II,2011,Western Europe,Financial Services,Buyout / Corporate Private Equity,1000000000.0,USD,1000000000.0,USD
15897,5579,25436,Carlyle South America Buyout Fund,2009,Latin America,Business Services,Buyout / Corporate Private Equity,775900000.0,USD,500000000.0,USD
8012,5579,25436,Carlyle South America Buyout Fund,2009,Latin America,Consumer Goods,Buyout / Corporate Private Equity,775900000.0,USD,500000000.0,USD
6908,5579,25436,Carlyle South America Buyout Fund,2009,Latin America,Diversified,Buyout / Corporate Private Equity,775900000.0,USD,500000000.0,USD
10289,5579,25436,Carlyle South America Buyout Fund,2009,Latin America,Retail,Buyout / Corporate Private Equity,775900000.0,USD,500000000.0,USD
2646,5579,25436,Carlyle South America Buyout Fund,2009,Latin America,TMT,Buyout / Corporate Private Equity,775900000.0,USD,500000000.0,USD
20540,5579,25436,Carlyle South America Buyout Fund,2009,Latin America,Transport,Buyout / Corporate Private Equity,775900000.0,USD,500000000.0,USD
12026,5579,26719,Indiana Investment Fund II,2012,North America,Diversified,Fund of Funds / Co-Investment,150000000.0,USD,150000000.0,USD
19968,5579,16009,Carlyle Japan Partners,2001,Asia-Pacific,Business Services,Buyout / Corporate Private Equity,50000000000.0,JPY,0.0,JPY
4511,5579,16009,Carlyle Japan Partners,2001,Asia-Pacific,Diversified,Buyout / Corporate Private Equity,50000000000.0,JPY,0.0,JPY
14192,5579,16009,Carlyle Japan Partners,2001,Asia-Pacific,Healthcare,Buyout / Corporate Private Equity,50000000000.0,JPY,0.0,JPY
13720,5579,16009,Carlyle Japan Partners,2001,Asia-Pacific,TMT,Buyout / Corporate Private Equity,50000000000.0,JPY,0.0,JPY
4310,5579,16009,Carlyle Japan Partners,2001,Asia-Pacific,Transport,Buyout / Corporate Private Equity,50000000000.0,JPY,0.0,JPY
5368,5579,22373,Carlyle Asia Partners IV,2013,Asia-Pacific,Business Services,Buyout / Corporate Private Equity,3880000000.0,USD,3500000000.0,USD
4927,5579,22373,Carlyle Asia Partners IV,2013,Asia-Pacific,Consumer Goods,Buyout / Corporate Private Equity,3880000000.0,USD,3500000000.0,USD
2266,5579,22373,Carlyle Asia Partners IV,2013,Asia-Pacific,Diversified,Buyout / Corporate Private Equity,3880000000.0,USD,3500000000.0,USD
525,5579,22373,Carlyle Asia Partners IV,2013,Asia-Pacific,Healthcare,Buyout / Corporate Private Equity,3880000000.0,USD,3500000000.0,USD
4816,5579,22373,Carlyle Asia Partners IV,2013,Asia-Pacific,Industrials,Buyout / Corporate Private Equity,3880000000.0,USD,3500000000.0,USD
3023,5579,22373,Carlyle Asia Partners IV,2013,Asia-Pacific,Retail,Buyout / Corporate Private Equity,3880000000.0,USD,3500000000.0,USD
12314,5579,22373,Carlyle Asia Partners IV,2013,Asia-Pacific,TMT,Buyout / Corporate Private Equity,3880000000.0,USD,3500000000.0,USD
19005,5579,22816,Carlyle High Yield Partners 2008-1 Partners (CHYP 2008-1),2008,North America,Diversified,Mezzanine / Debt,160000000.0,USD,0.0,USD
9950,5579,24001,Carlyle Peru Fund,2012,Latin America,Consumer Goods,Buyout / Corporate Private Equity,258300000.0,USD,125000000.0,USD
4078,5579,24001,Carlyle Peru Fund,2012,Latin America,Diversified,Buyout / Corporate Private Equity,258300000.0,USD,125000000.0,USD
9361,5579,24001,Carlyle Peru Fund,2012,Latin America,Healthcare,Buyout / Corporate Private Equity,258300000.0,USD,125000000.0,USD
23247,5579,24001,Carlyle Peru Fund,2012,Latin America,Other,Buyout / Corporate Private Equity,258300000.0,USD,125000000.0,USD
2083,5579,24001,Carlyle Peru Fund,2012,Latin America,Retail,Buyout / Corporate Private Equity,258300000.0,USD,125000000.0,USD
25666,5579,13294,Carlyle Riverstone Global Energy and Power Fund I,2000,North America,Energy / Oil & Gas,Buyout / Corporate Private Equity,222000000.0,USD,0.0,USD
27412,5579,13294,Carlyle Riverstone Global Energy and Power Fund I,2000,Western Europe,Energy / Oil & Gas,Buyout / Corporate Private Equity,222000000.0,USD,0.0,USD
734,5579,13948,Carlyle Japan Partners II Co-Invest,2006,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
6027,5579,15735,Carlyle Venture Partners I,1997,North America,TMT,Venture Capital / Growth Equity,210000000.0,USD,0.0,USD
30520,5579,15779,Carlyle Internet Partners Europe,1999,Western Europe,TMT,Venture Capital / Growth Equity,730000000.0,EUR,300000000.0,EUR
18827,5579,12934,Carlyle High Yield Partners IV (CHYP IV),2002,North America,Diversified,Mezzanine / Debt,400000000.0,USD,0.0,USD
23236,5579,12935,Carlyle Partners II,1994,North America,Diversified,Buyout / Corporate Private Equity,1330000000.0,USD,0.0,USD
9327,5579,12936,Carlyle Partners III,2000,North America,Diversified,Buyout / Corporate Private Equity,3910000000.0,USD,0.0,USD
28612,5579,12937,Carlyle Venture Partners II,2001,North America,TMT,Venture Capital / Growth Equity,602000000.0,USD,0.0,USD
6901,5579,12999,Carlyle MENA Partners,2008,Middle East/Africa,Consumer Goods,Buyout / Corporate Private Equity,500000000.0,USD,750000000.0,USD
27651,5579,12999,Carlyle MENA Partners,2008,Middle East/Africa,Energy / Oil & Gas,Buyout / Corporate Private Equity,500000000.0,USD,750000000.0,USD
29847,5579,12999,Carlyle MENA Partners,2008,Middle East/Africa,Financial Services,Buyout / Corporate Private Equity,500000000.0,USD,750000000.0,USD
2477,5579,12999,Carlyle MENA Partners,2008,Middle East/Africa,Healthcare,Buyout / Corporate Private Equity,500000000.0,USD,750000000.0,USD
18138,5579,12999,Carlyle MENA Partners,2008,Middle East/Africa,Industrials,Buyout / Corporate Private Equity,500000000.0,USD,750000000.0,USD
7972,5579,12999,Carlyle MENA Partners,2008,Middle East/Africa,Retail,Buyout / Corporate Private Equity,500000000.0,USD,750000000.0,USD
2474,5579,12999,Carlyle MENA Partners,2008,Middle East/Africa,TMT,Buyout / Corporate Private Equity,500000000.0,USD,750000000.0,USD
9516,5579,12999,Carlyle MENA Partners,2008,Middle East/Africa,Transport,Buyout / Corporate Private Equity,500000000.0,USD,750000000.0,USD
1887,5579,12931,Carlyle Asia Partners,1998,Asia-Pacific,Consumer Goods,Buyout / Corporate Private Equity,750000000.0,USD,0.0,USD
24778,5579,12931,Carlyle Asia Partners,1998,Asia-Pacific,Diversified,Buyout / Corporate Private Equity,750000000.0,USD,0.0,USD
9284,5579,12931,Carlyle Asia Partners,1998,Asia-Pacific,Financial Services,Buyout / Corporate Private Equity,750000000.0,USD,0.0,USD
10086,5579,12931,Carlyle Asia Partners,1998,Asia-Pacific,Retail,Buyout / Corporate Private Equity,750000000.0,USD,0.0,USD
25295,5579,12931,Carlyle Asia Partners,1998,Asia-Pacific,TMT,Buyout / Corporate Private Equity,750000000.0,USD,0.0,USD
16352,5579,12932,Carlyle Asia Venture Partners II,2002,Asia-Pacific,Diversified,Venture Capital / Growth Equity,164000000.0,USD,0.0,USD
6072,5579,12933,Carlyle Europe Partners,1997,Western Europe,Diversified,Buyout / Corporate Private Equity,1000000000.0,EUR,0.0,EUR
73,5579,12933,Carlyle Europe Partners,1997,Western Europe,Industrials,Buyout / Corporate Private Equity,1000000000.0,EUR,0.0,EUR
15797,5579,12933,Carlyle Europe Partners,1997,Western Europe,TMT,Buyout / Corporate Private Equity,1000000000.0,EUR,0.0,EUR
9122,5579,12933,Carlyle Europe Partners,1997,Western Europe,Transport,Buyout / Corporate Private Equity,1000000000.0,EUR,0.0,EUR
1909,5579,9573,Carlyle High Yield Partners II (CHYP II),1999,North America,Diversified,Mezzanine / Debt,550000000.0,USD,0.0,USD
5008,5579,9731,Carlyle Global Financial Services Partners,2008,Asia-Pacific,Financial Services,Buyout / Corporate Private Equity,1100000000.0,USD,3000000000.0,USD
16945,5579,9731,Carlyle Global Financial Services Partners,2008,North America,Financial Services,Buyout / Corporate Private Equity,1100000000.0,USD,3000000000.0,USD
16175,5579,9731,Carlyle Global Financial Services Partners,2008,Western Europe,Financial Services,Buyout / Corporate Private Equity,1100000000.0,USD,3000000000.0,USD
30454,5579,9853,Carlyle Strategic Partners I (CSP I),2004,Asia-Pacific,Diversified,Mezzanine / Debt,211000000.0,USD,0.0,USD
27274,5579,9853,Carlyle Strategic Partners I (CSP I),2004,Asia-Pacific,Transport,Mezzanine / Debt,211000000.0,USD,0.0,USD
10974,5579,9853,Carlyle Strategic Partners I (CSP I),2004,North America,Diversified,Mezzanine / Debt,211000000.0,USD,0.0,USD
2786,5579,9853,Carlyle Strategic Partners I (CSP I),2004,North America,Transport,Mezzanine / Debt,211000000.0,USD,0.0,USD
25479,5579,9853,Carlyle Strategic Partners I (CSP I),2004,Western Europe,Diversified,Mezzanine / Debt,211000000.0,USD,0.0,USD
24604,5579,9853,Carlyle Strategic Partners I (CSP I),2004,Western Europe,Transport,Mezzanine / Debt,211000000.0,USD,0.0,USD
9367,5579,9892,Carlyle High Yield Partners III (CHYP III),2000,North America,Diversified,Mezzanine / Debt,450000000.0,USD,0.0,USD
17427,5579,10359,Carlyle High Yield Partners I (CHYP I),1999,North America,Diversified,Mezzanine / Debt,1000000000.0,USD,0.0,USD
12234,5579,8994,Carlyle Mezzanine Partners II (CMP II),2008,North America,Business Services,Mezzanine / Debt,554000000.0,USD,1000000000.0,USD
17822,5579,8994,Carlyle Mezzanine Partners II (CMP II),2008,North America,Consumer Goods,Mezzanine / Debt,554000000.0,USD,1000000000.0,USD
16282,5579,8994,Carlyle Mezzanine Partners II (CMP II),2008,North America,Diversified,Mezzanine / Debt,554000000.0,USD,1000000000.0,USD
30160,5579,8994,Carlyle Mezzanine Partners II (CMP II),2008,North America,Energy / Oil & Gas,Mezzanine / Debt,554000000.0,USD,1000000000.0,USD
20587,5579,8994,Carlyle Mezzanine Partners II (CMP II),2008,North America,Healthcare,Mezzanine / Debt,554000000.0,USD,1000000000.0,USD
11539,5579,8994,Carlyle Mezzanine Partners II (CMP II),2008,North America,Industrials,Mezzanine / Debt,554000000.0,USD,1000000000.0,USD
19995,5579,8994,Carlyle Mezzanine Partners II (CMP II),2008,North America,Retail,Mezzanine / Debt,554000000.0,USD,1000000000.0,USD
28232,5579,8994,Carlyle Mezzanine Partners II (CMP II),2008,North America,TMT,Mezzanine / Debt,554000000.0,USD,1000000000.0,USD
80,5579,9073,Carlyle Asia Growth Partners IV,2008,Asia-Pacific,Business Services,Venture Capital / Growth Equity,1040000000.0,USD,1250000000.0,USD
11996,5579,9073,Carlyle Asia Growth Partners IV,2008,Asia-Pacific,Consumer Goods,Venture Capital / Growth Equity,1040000000.0,USD,1250000000.0,USD
11519,5579,9073,Carlyle Asia Growth Partners IV,2008,Asia-Pacific,Diversified,Venture Capital / Growth Equity,1040000000.0,USD,1250000000.0,USD
28321,5579,9073,Carlyle Asia Growth Partners IV,2008,Asia-Pacific,Financial Services,Venture Capital / Growth Equity,1040000000.0,USD,1250000000.0,USD
2108,5579,9073,Carlyle Asia Growth Partners IV,2008,Asia-Pacific,Industrials,Venture Capital / Growth Equity,1040000000.0,USD,1250000000.0,USD
826,5579,9073,Carlyle Asia Growth Partners IV,2008,Asia-Pacific,Retail,Venture Capital / Growth Equity,1040000000.0,USD,1250000000.0,USD
12843,5579,9073,Carlyle Asia Growth Partners IV,2008,Asia-Pacific,TMT,Venture Capital / Growth Equity,1040000000.0,USD,1250000000.0,USD
23326,5579,9260,Carlyle International Partners II,1997,Western Europe,Diversified,Buyout / Corporate Private Equity,0.0,USD,0.0,USD
8266,5579,9315,Carlyle Infrastructure Partners,2006,North America,Business Services,Venture Capital / Growth Equity,1140000000.0,USD,0.0,USD
25531,5579,9315,Carlyle Infrastructure Partners,2006,North America,Energy / Oil & Gas,Venture Capital / Growth Equity,1140000000.0,USD,0.0,USD
5759,5579,9315,Carlyle Infrastructure Partners,2006,North America,Transport,Venture Capital / Growth Equity,1140000000.0,USD,0.0,USD
20455,5579,9430,Carlyle High Yield Partners X (CHYP X),2007,North America,Diversified,Mezzanine / Debt,400000000.0,USD,0.0,USD
3705,5579,9471,Carlyle Partners I,1990,North America,Consumer Goods,Buyout / Corporate Private Equity,100000000.0,USD,0.0,USD
7973,5579,9471,Carlyle Partners I,1990,North America,Diversified,Buyout / Corporate Private Equity,100000000.0,USD,0.0,USD
4270,5579,9471,Carlyle Partners I,1990,North America,Healthcare,Buyout / Corporate Private Equity,100000000.0,USD,0.0,USD
10902,5579,9471,Carlyle Partners I,1990,North America,Industrials,Buyout / Corporate Private Equity,100000000.0,USD,0.0,USD
5856,5579,9471,Carlyle Partners I,1990,North America,Retail,Buyout / Corporate Private Equity,100000000.0,USD,0.0,USD
30286,5579,9471,Carlyle Partners I,1990,North America,TMT,Buyout / Corporate Private Equity,100000000.0,USD,0.0,USD
