fund_id,name,manager,managerId,sectors,vintageYear,regions,countries,status,strategies,yearOpen,targetFundSize.amount,targetFundSize.currency,monthOpen,fundSize.amount,fundSize.currency,stage,yearClose,monthClose
49946,Da Vinci Emerging Technologies-Fund III,Da Vinci Capital Management,8508,Business Services,2021.0,Middle East/Africa,,Currently Investing,Venture Capital / Growth Equity,2021.0,300000000.0,USD,6.0,85000000.0,USD,1st Close,,
49946,Da Vinci Emerging Technologies-Fund III,Da Vinci Capital Management,8508,Business Services,2021.0,Latin America,,Currently Investing,Venture Capital / Growth Equity,2021.0,300000000.0,USD,6.0,85000000.0,USD,1st Close,,
49946,Da Vinci Emerging Technologies-Fund III,Da Vinci Capital Management,8508,Business Services,2021.0,Central/Eastern Europe,,Currently Investing,Venture Capital / Growth Equity,2021.0,300000000.0,USD,6.0,85000000.0,USD,1st Close,,
49946,Da Vinci Emerging Technologies-Fund III,Da Vinci Capital Management,8508,Business Services,2021.0,Asia-Pacific,,Currently Investing,Venture Capital / Growth Equity,2021.0,300000000.0,USD,6.0,85000000.0,USD,1st Close,,
49946,Da Vinci Emerging Technologies-Fund III,Da Vinci Capital Management,8508,Business Services,2021.0,North America,,Currently Investing,Venture Capital / Growth Equity,2021.0,300000000.0,USD,6.0,85000000.0,USD,1st Close,,
49946,Da Vinci Emerging Technologies-Fund III,Da Vinci Capital Management,8508,Business Services,2021.0,Western Europe,,Currently Investing,Venture Capital / Growth Equity,2021.0,300000000.0,USD,6.0,85000000.0,USD,1st Close,,
49946,Da Vinci Emerging Technologies-Fund III,Da Vinci Capital Management,8508,TMT,2021.0,Middle East/Africa,,Currently Investing,Venture Capital / Growth Equity,2021.0,300000000.0,USD,6.0,85000000.0,USD,1st Close,,
49946,Da Vinci Emerging Technologies-Fund III,Da Vinci Capital Management,8508,TMT,2021.0,Latin America,,Currently Investing,Venture Capital / Growth Equity,2021.0,300000000.0,USD,6.0,85000000.0,USD,1st Close,,
49946,Da Vinci Emerging Technologies-Fund III,Da Vinci Capital Management,8508,TMT,2021.0,Central/Eastern Europe,,Currently Investing,Venture Capital / Growth Equity,2021.0,300000000.0,USD,6.0,85000000.0,USD,1st Close,,
49946,Da Vinci Emerging Technologies-Fund III,Da Vinci Capital Management,8508,TMT,2021.0,Asia-Pacific,,Currently Investing,Venture Capital / Growth Equity,2021.0,300000000.0,USD,6.0,85000000.0,USD,1st Close,,
49946,Da Vinci Emerging Technologies-Fund III,Da Vinci Capital Management,8508,TMT,2021.0,North America,,Currently Investing,Venture Capital / Growth Equity,2021.0,300000000.0,USD,6.0,85000000.0,USD,1st Close,,
49946,Da Vinci Emerging Technologies-Fund III,Da Vinci Capital Management,8508,TMT,2021.0,Western Europe,,Currently Investing,Venture Capital / Growth Equity,2021.0,300000000.0,USD,6.0,85000000.0,USD,1st Close,,
49946,Da Vinci Emerging Technologies-Fund III,Da Vinci Capital Management,8508,Other,2021.0,Middle East/Africa,,Currently Investing,Venture Capital / Growth Equity,2021.0,300000000.0,USD,6.0,85000000.0,USD,1st Close,,
49946,Da Vinci Emerging Technologies-Fund III,Da Vinci Capital Management,8508,Other,2021.0,Latin America,,Currently Investing,Venture Capital / Growth Equity,2021.0,300000000.0,USD,6.0,85000000.0,USD,1st Close,,
49946,Da Vinci Emerging Technologies-Fund III,Da Vinci Capital Management,8508,Other,2021.0,Central/Eastern Europe,,Currently Investing,Venture Capital / Growth Equity,2021.0,300000000.0,USD,6.0,85000000.0,USD,1st Close,,
49946,Da Vinci Emerging Technologies-Fund III,Da Vinci Capital Management,8508,Other,2021.0,Asia-Pacific,,Currently Investing,Venture Capital / Growth Equity,2021.0,300000000.0,USD,6.0,85000000.0,USD,1st Close,,
49946,Da Vinci Emerging Technologies-Fund III,Da Vinci Capital Management,8508,Other,2021.0,North America,,Currently Investing,Venture Capital / Growth Equity,2021.0,300000000.0,USD,6.0,85000000.0,USD,1st Close,,
49946,Da Vinci Emerging Technologies-Fund III,Da Vinci Capital Management,8508,Other,2021.0,Western Europe,,Currently Investing,Venture Capital / Growth Equity,2021.0,300000000.0,USD,6.0,85000000.0,USD,1st Close,,
49958,Valuestream Ventures 2020 Fund,Valuestream Ventures,18676,Financial Services,2020.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2020.0,75000000.0,USD,1.0,25250000.0,USD,1st Close,,
49959,Galvanized Private Equity Fund I,Galvanized Holdings,20587,Diversified,2020.0,North America,United States,Currently Investing,Buyout / Corporate Private Equity,2020.0,40000000.0,USD,1.0,475000.0,USD,1st Close,,
49977,LifeSci Venture Partners II,LifeSci Capital,20589,Biotech / Life Science,2020.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2020.0,,,2.0,22990000.0,USD,1st Close,,
49978,RPM Ventures IV,RPM Ventures,10880,TMT,2020.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2020.0,135000000.0,USD,2.0,88350000.0,USD,1st Close,,
49981,8VC Entrepreneurs Fund III,8VC,17030,TMT,2020.0,North America,United States,Launched,Venture Capital / Growth Equity,2020.0,12500000.0,USD,2.0,,,,,
49989,VPC Investor Fund S,Victory Park Capital,12129,Diversified,2020.0,North America,United States,Currently Investing,Mezzanine / Debt,2020.0,,,1.0,52000000.0,USD,1st Close,,
49999,Centerbridge Special Credit Partners IV,Centerbridge Partners,7765,Diversified,2020.0,North America,,Currently Investing,Mezzanine / Debt,2020.0,4000000000.0,USD,1.0,1350000000.0,USD,1st Close,,
50011,NSV 2020 Preferred LP Fund,New Science Ventures,15752,Biotech / Life Science,2020.0,Western Europe,,Currently Investing,Venture Capital / Growth Equity,2020.0,26000000.0,USD,1.0,4890000.0,USD,1st Close,,
50011,NSV 2020 Preferred LP Fund,New Science Ventures,15752,Biotech / Life Science,2020.0,North America,,Currently Investing,Venture Capital / Growth Equity,2020.0,26000000.0,USD,1.0,4890000.0,USD,1st Close,,
50011,NSV 2020 Preferred LP Fund,New Science Ventures,15752,Biotech / Life Science,2020.0,Asia-Pacific,,Currently Investing,Venture Capital / Growth Equity,2020.0,26000000.0,USD,1.0,4890000.0,USD,1st Close,,
50011,NSV 2020 Preferred LP Fund,New Science Ventures,15752,TMT,2020.0,Western Europe,,Currently Investing,Venture Capital / Growth Equity,2020.0,26000000.0,USD,1.0,4890000.0,USD,1st Close,,
50011,NSV 2020 Preferred LP Fund,New Science Ventures,15752,TMT,2020.0,North America,,Currently Investing,Venture Capital / Growth Equity,2020.0,26000000.0,USD,1.0,4890000.0,USD,1st Close,,
50011,NSV 2020 Preferred LP Fund,New Science Ventures,15752,TMT,2020.0,Asia-Pacific,,Currently Investing,Venture Capital / Growth Equity,2020.0,26000000.0,USD,1.0,4890000.0,USD,1st Close,,
50013,ITC Rumba Co-Invest,InTandem Capital Partners,18350,Financial Services,2020.0,North America,United States,Launched,Fund of Funds / Co-Investment,2020.0,,,2.0,,,,,
50013,ITC Rumba Co-Invest,InTandem Capital Partners,18350,Healthcare,2020.0,North America,United States,Launched,Fund of Funds / Co-Investment,2020.0,,,2.0,,,,,
50034,TRP Capital Partners V,TRP Capital Partners,17769,Transport,2020.0,North America,United States,Currently Investing,Buyout / Corporate Private Equity,2020.0,,,1.0,180700000.0,USD,2nd Close,,
50043,Adams Street Venture Innovation Fund III,Adams Street Partners,6359,Diversified,2020.0,Asia-Pacific,,Launched,Fund of Funds / Co-Investment,2020.0,525000000.0,USD,2.0,293760000.0,USD,,,
50043,Adams Street Venture Innovation Fund III,Adams Street Partners,6359,Diversified,2020.0,North America,,Launched,Fund of Funds / Co-Investment,2020.0,525000000.0,USD,2.0,293760000.0,USD,,,
50043,Adams Street Venture Innovation Fund III,Adams Street Partners,6359,Diversified,2020.0,Central/Eastern Europe,,Launched,Fund of Funds / Co-Investment,2020.0,525000000.0,USD,2.0,293760000.0,USD,,,
50043,Adams Street Venture Innovation Fund III,Adams Street Partners,6359,Diversified,2020.0,Western Europe,,Launched,Fund of Funds / Co-Investment,2020.0,525000000.0,USD,2.0,293760000.0,USD,,,
50044,Adams Street Leaders Fund 2020,Adams Street Partners,6359,Diversified,2020.0,North America,,Launched,Fund of Funds / Co-Investment,2020.0,200000000.0,USD,2.0,76240000.0,USD,,,
50051,Khosla Ventures IF SPV I,Khosla Ventures,10222,TMT,2020.0,North America,United States,Launched,Venture Capital / Growth Equity,2020.0,84000000.0,USD,2.0,,,,,
50056,Endeavour Capital Fund VIII,Endeavour Capital,6761,Consumer Goods,2020.0,North America,United States,Currently Investing,Buyout / Corporate Private Equity,2020.0,850000000.0,USD,6.0,,,1st Close,,
50056,Endeavour Capital Fund VIII,Endeavour Capital,6761,Business Services,2020.0,North America,United States,Currently Investing,Buyout / Corporate Private Equity,2020.0,850000000.0,USD,6.0,,,1st Close,,
50056,Endeavour Capital Fund VIII,Endeavour Capital,6761,Transport,2020.0,North America,United States,Currently Investing,Buyout / Corporate Private Equity,2020.0,850000000.0,USD,6.0,,,1st Close,,
50057,BioPharma Credit Investments V (Open-Ended),Pharmakon Advisors,14438,Biotech / Life Science,2019.0,North America,,Currently Investing,Mezzanine / Debt,2019.0,,,6.0,742200000.0,USD,,,
50057,BioPharma Credit Investments V (Open-Ended),Pharmakon Advisors,14438,Biotech / Life Science,2019.0,Western Europe,,Currently Investing,Mezzanine / Debt,2019.0,,,6.0,742200000.0,USD,,,
50059,Phyto III,Phyto Partners,19259,Biotech / Life Science,2020.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2020.0,50000000.0,USD,2.0,2200000.0,USD,1st Close,,
50059,Phyto III,Phyto Partners,19259,TMT,2020.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2020.0,50000000.0,USD,2.0,2200000.0,USD,1st Close,,
50059,Phyto III,Phyto Partners,19259,Agribusiness,2020.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2020.0,50000000.0,USD,2.0,2200000.0,USD,1st Close,,
50076,MINDSHIFT Capital Fund I,MINDSHIFT Capital,20607,Diversified,2020.0,Middle East/Africa,,Currently Investing,Venture Capital / Growth Equity,2020.0,10000000.0,USD,2.0,2080000.0,USD,1st Close,,
50076,MINDSHIFT Capital Fund I,MINDSHIFT Capital,20607,Diversified,2020.0,North America,,Currently Investing,Venture Capital / Growth Equity,2020.0,10000000.0,USD,2.0,2080000.0,USD,1st Close,,
50076,MINDSHIFT Capital Fund I,MINDSHIFT Capital,20607,Diversified,2020.0,Western Europe,,Currently Investing,Venture Capital / Growth Equity,2020.0,10000000.0,USD,2.0,2080000.0,USD,1st Close,,
50076,MINDSHIFT Capital Fund I,MINDSHIFT Capital,20607,Diversified,2020.0,Central/Eastern Europe,,Currently Investing,Venture Capital / Growth Equity,2020.0,10000000.0,USD,2.0,2080000.0,USD,1st Close,,
50080,Tola Capital Partners II,Tola Capital,16776,TMT,2020.0,North America,,Launched,Venture Capital / Growth Equity,2020.0,40000000.0,USD,2.0,,,,,
50080,Tola Capital Partners II,Tola Capital,16776,TMT,2020.0,Western Europe,,Launched,Venture Capital / Growth Equity,2020.0,40000000.0,USD,2.0,,,,,
50080,Tola Capital Partners II,Tola Capital,16776,TMT,2020.0,Central/Eastern Europe,,Launched,Venture Capital / Growth Equity,2020.0,40000000.0,USD,2.0,,,,,
50101,Servco FMIC Fund of Funds,Servco Pacific Capital,20612,Consumer Goods,2020.0,North America,United States,Launched,Fund of Funds / Co-Investment,2020.0,,,2.0,,,,,
50101,Servco FMIC Fund of Funds,Servco Pacific Capital,20612,Business Services,2020.0,North America,United States,Launched,Fund of Funds / Co-Investment,2020.0,,,2.0,,,,,
50109,Altos Roblox SPV 2020,Altos Ventures,10782,TMT,2020.0,North America,,Launched,Venture Capital / Growth Equity,2020.0,125000000.0,USD,2.0,,,,,
50118,Claritas Opportunity Fund VI,Claritas Capital,12886,Healthcare,2020.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2020.0,,,2.0,8230000.0,USD,2nd Close,,
50118,Claritas Opportunity Fund VI,Claritas Capital,12886,TMT,2020.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2020.0,,,2.0,8230000.0,USD,2nd Close,,
50124,Varde Skyway 2020 Fund,VÃ¤rde Partners,8397,Diversified,2020.0,North America,,Launched,Buyout / Corporate Private Equity,2020.0,,,2.0,,,,,
50136,Buyout Core Fund IX,50 South Capital,16825,TMT,2020.0,North America,United States,Currently Investing,Buyout / Corporate Private Equity,2020.0,,,3.0,312000000.0,USD,1st Close,,
50139,AP IX Tiger Co-Invest,Apollo Global Management,8096,Diversified,2020.0,North America,,Launched,Fund of Funds / Co-Investment,2020.0,,,2.0,,,,,
50149,Marblegate Tactical Opportunities Fund III,Marblegate Asset Management,17759,Diversified,2020.0,North America,,Currently Investing,Mezzanine / Debt,2020.0,,,2.0,211380000.0,USD,1st Close,,
50156,Yorktown Renewable Energy Infrastructure Fund,Yorktown Partners,6842,Energy / Oil & Gas,2020.0,North America,,Launched,Buyout / Corporate Private Equity,2020.0,,,1.0,125000000.0,USD,,,
50162,TZP Small Cap Partners II,TZP Group,11875,Consumer Goods,2019.0,North America,,Currently Investing,Buyout / Corporate Private Equity,2019.0,250000000.0,USD,2.0,128160000.0,USD,2nd Close,,
50162,TZP Small Cap Partners II,TZP Group,11875,Business Services,2019.0,North America,,Currently Investing,Buyout / Corporate Private Equity,2019.0,250000000.0,USD,2.0,128160000.0,USD,2nd Close,,
50172,TPE Boulder Fund 2020,TPE Boulder,6712,Diversified,2020.0,North America,,Currently Investing,Venture Capital / Growth Equity,2020.0,7500000.0,USD,1.0,4050000.0,USD,1st Close,,
50180,Evolution Ventures 2,Evolution,20621,TMT,2020.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2020.0,,,2.0,,,1st Close,,
50185,Motive Capital Cypress Co-Investment,Motive Partners,18415,Financial Services,2020.0,Western Europe,,Currently Investing,Fund of Funds / Co-Investment,2020.0,,,2.0,143140000.0,USD,1st Close,,
50185,Motive Capital Cypress Co-Investment,Motive Partners,18415,Financial Services,2020.0,North America,,Currently Investing,Fund of Funds / Co-Investment,2020.0,,,2.0,143140000.0,USD,1st Close,,
50185,Motive Capital Cypress Co-Investment,Motive Partners,18415,Business Services,2020.0,Western Europe,,Currently Investing,Fund of Funds / Co-Investment,2020.0,,,2.0,143140000.0,USD,1st Close,,
50185,Motive Capital Cypress Co-Investment,Motive Partners,18415,Business Services,2020.0,North America,,Currently Investing,Fund of Funds / Co-Investment,2020.0,,,2.0,143140000.0,USD,1st Close,,
50185,Motive Capital Cypress Co-Investment,Motive Partners,18415,TMT,2020.0,Western Europe,,Currently Investing,Fund of Funds / Co-Investment,2020.0,,,2.0,143140000.0,USD,1st Close,,
50185,Motive Capital Cypress Co-Investment,Motive Partners,18415,TMT,2020.0,North America,,Currently Investing,Fund of Funds / Co-Investment,2020.0,,,2.0,143140000.0,USD,1st Close,,
50196,Wonder Ventures III,Wonder Ventures,18476,TMT,2020.0,North America,United States,Launched,Venture Capital / Growth Equity,2020.0,30000000.0,USD,2.0,,,,,
50207,NB Crossroads Private Markets Fund VI,Neuberger Berman Private Markets,1801,Diversified,2020.0,North America,,Launched,Buyout / Corporate Private Equity,2020.0,,,2.0,299180000.0,USD,,,
50209,Miramar Digital Ventures II,Miramar Venture Partners,14648,TMT,2020.0,North America,,Currently Investing,Venture Capital / Growth Equity,2020.0,100000000.0,USD,2.0,68750000.0,USD,1st Close,,
50219,Hirtle Callaghan Alternative Credit Opportunities Portfolio,Hirtle Callaghan & Co.,2838,Diversified,2020.0,North America,,Currently Investing,Mezzanine / Debt,2020.0,,,3.0,198470000.0,USD,2nd Close,,
50222,TMAM/Pathway Private Equity Fund V,Pathway Capital Management,6635,Diversified,2020.0,North America,,Currently Investing,Fund of Funds / Co-Investment,2020.0,,,2.0,37530000.0,USD,2nd Close,,
50223,Asset Management Ventures V,Asset Management Ventures,13217,Biotech / Life Science,2020.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2020.0,150000000.0,USD,3.0,32500000.0,USD,1st Close,,
50223,Asset Management Ventures V,Asset Management Ventures,13217,Healthcare,2020.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2020.0,150000000.0,USD,3.0,32500000.0,USD,1st Close,,
50223,Asset Management Ventures V,Asset Management Ventures,13217,TMT,2020.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2020.0,150000000.0,USD,3.0,32500000.0,USD,1st Close,,
50244,Progress Ventures IV,Progress Ventures,14946,TMT,2020.0,North America,,Launched,Venture Capital / Growth Equity,2020.0,50000000.0,USD,3.0,,,,,
50246,Argon Ventures I,Argon Ventures,20638,TMT,2020.0,North America,United States,Currently Investing,Venture Capital / Growth Equity,2020.0,30000000.0,USD,3.0,15620000.0,USD,1st Close,,
50254,Glendower Capital Secondary Opportunities Fund V,Glendower Capital,18631,Diversified,2020.0,North America,,Currently Investing,Secondaries,2020.0,3500000000.0,USD,2.0,3500000000.0,USD,2nd Close,,
50257,NXT Capital Senior Loan Fund VI,NXT Capital,12191,Biotech / Life Science,2020.0,North America,United States,Currently Investing,Mezzanine / Debt,2020.0,,,2.0,187830000.0,USD,1st Close,,
50257,NXT Capital Senior Loan Fund VI,NXT Capital,12191,TMT,2020.0,North America,United States,Currently Investing,Mezzanine / Debt,2020.0,,,2.0,187830000.0,USD,1st Close,,
50261,Frontline EMEA Expansion Fund,Frontline,15993,TMT,2019.0,North America,,Currently Investing,Venture Capital / Growth Equity,2019.0,,,3.0,6000000.0,USD,1st Close,,
50261,Frontline EMEA Expansion Fund,Frontline,15993,TMT,2019.0,Western Europe,,Currently Investing,Venture Capital / Growth Equity,2019.0,,,3.0,6000000.0,USD,1st Close,,
50270,Indigo Private Credit Fund II,Indigo Global Advisors,20659,Other,2020.0,North America,United States,Currently Investing,Mezzanine / Debt,2020.0,5000000.0,USD,2.0,1180000.0,USD,2nd Close,,
