email,fm_office_id,postal_code,fm_id,country,phone,city,street_address,web_address,head_office,state,region
False,40,1 212 583 5000,5611,North America,Maryland,Baltimore,"1001 Fleet Street 4th Floor, Suite 420",21202,,United States,
False,2933,1 310 310 6949,5611,North America,California,Santa Monica,1299 Ocean Ave Suite 320,90401,,United States,
False,2885,1 212 583 5000,5611,North America,California,San Francisco,101 California Street Suite 3200,94111,,United States,
False,1502,45 3694 4057,5611,Western Europe,,Copenhagen,"Tuborg Boulevard 12 3rd floor, Hellerup",2900,,Denmark,
False,2446,49 69 478 616 999,5611,Western Europe,,Frankfurt,-,,,Germany,
False,3542,,5611,Western Europe,,Luxembourg,"2-4, rue Eugéne Ruppert",L-2453,,Luxembourg,
True,3853,1 212 810 5300,867,North America,New York,New York,40 East 52nd Street,10022,www.blackrock.com,United States,invrel@blackrock.com
False,2805,44 20 7743 3000,867,Western Europe,,London,12 Throgmorton Avenue Drapers Gardens,EC2N 2DL,,United Kingdom,
False,3831,1 609 282 2000,867,North America,New Jersey,Princeton,1 University Square Drive,08540,,United States,
False,1089,852 3 903 2800,867,Asia-Pacific,,Hong Kong,16/F Champion Tower Three Garden Road Central,,,Hong Kong,
False,3898,61 2 9272 2200,867,Asia-Pacific,,Sydney,Chifley Tower 2 Chifley Square,2000,,Australia,
False,3253,,867,Asia-Pacific,,Seoul,136 Sejong-Daero Seoul Finance Centre,04520,,South Korea,
False,1711,81 3 6703 4100,867,Asia-Pacific,,Tokyo,1-8-3 Marunouchi  Chiyoda-Ku  Marunouchi Trust Main Tower,100-8217,,Japan,
False,3695,,867,Asia-Pacific,,Singapore,Twenty Anson 20 Anson Road,079912,,Singapore,
False,1299,33 156 43 2900,867,Western Europe,,Paris,Le Centorial  16-18 rue du Quatre Septembre,75002,,France,
False,2797,86 106 619 0500,867,Asia-Pacific,,Beijing,"No. 6 Wudinghou Street Excel Center, Xi Cheng District",100032,,China,
False,1145,65 6411 3000,867,Asia-Pacific,,Shanghai,Azia Center 1233 Lujiazui Ring Road Pudong,,,China,
False,2605,45 3910 8000,867,Western Europe,,Copenhagen,Sundkrogsgade 21  Harbor House,2100,,Denmark,
False,2381,49 69 50 500 3199,867,Western Europe,,Frankfurt,Bockenheimer Landstrasse 2-4 OpernTurm Complex,D-60306,,Germany,
False,3317,1 617 357 1200,867,North America,Massachusetts,Boston,60 State Street,02109,,United States,
False,2416,1 949 623 0700,867,North America,California,Newport Beach,4400 MacArthur Boulevard,92660,,United States,
False,3657,,867,North America,Pennsylvania,Pittsburgh,301 Grant St. One Oxford Centre,15219,,United States,
False,1401,1 415 670 2000,867,North America,California,San Francisco,400 Howard Street,94105,,United States,
False,2997,353 1 246 7000,867,Western Europe,,Dublin,2 Ballsbridge Park Ballsbridge,D04 YW83,,Ireland,
False,3996,41 44 297 7373,867,Western Europe,,Zurich,Bahnhofstrasse 39,CH-8001,,Switzerland,
False,402,46 8 5057 2600,867,Western Europe,,Stockholm,32 Malmskillnadsgatan,111 51,,Sweden,
False,152,1 206 613 6700,867,North America,Washington,Seattle,601 Union Street,98101,,United States,
False,3798,,867,North America,Georgia,Atlanta,3455 Peachtree Road NE  Suite 750,30326,,United States,
False,2803,525 55241 4300,867,Latin America,,México City,Torre Virreyes  Pedregal 24  Col. Molino del Rey Del. Miguel Hidalgo,11040,,Mexico,
False,3556,5713192598,867,Latin America,,Bogotá,"Avenida Calle 82, No. 9-65 Oficina 501",110231,,Colombia,
False,3303,1 704 926 7600,867,North America,North Carolina,Charlotte,227 West Trade Street,28202,,United States,
False,1697,1 312 395 9300,867,North America,Illinois,Chicago,227 West Monroe Street,60606,,United States,
False,3393,1 214 346 7340,867,North America,Texas,Dallas,5910 North Central Expressway,75206,,United States,
False,3842,,867,North America,Texas,Houston,609 Main Street,77002,,United States,
False,622,1 305 358 1171,867,North America,Florida,Miami,"701 Brickell Avenue, 18th Floor",33131,,United States,
False,130,1 514 843 5128,867,North America,,Montreal,1000 Sherbrooke Street West,H3A 0A6,,Canada,
False,2376,1 215 349 9700,867,North America,Pennsylvania,Philadelphia,2929 Arch Street,19104,,United States,
False,4074,,867,North America,Florida,Ponte Vedra Beach,822 N. A1A Highway,32082,,United States,
False,1031,1 4166 43 4000,867,North America,,Toronto,161 Bay Street,M5J 2S1,,United States,
False,3595,,867,North America,,"Washington, DC",1401 New York Avenue NW,20005,,United States,
False,808,1 302 797 2000,867,North America,Delaware,Wilmington,100 Bellevue Parkway,19809,,United States,
False,2951,56 2 577 9600,867,Latin America,,Santiago,Avenida Isidora Goyenechea N 3000 Edificio Isidora Tres Mil,,,Chile,
False,3319,55 11 3028 4100,867,Latin America,,São Paulo,"Complexo JK Iguatemi Av Presidente Juscelino Kubitschek, 2.041 Torre E - Conj. B",04543-011,,Brazil,
False,2932,971 4450 0700,867,Middle East/Africa,,Dubai,Al Shatha Tower Office No 2410-2411 Dubai Media City,,,United Arab Emirates,
False,381,,867,Middle East/Africa,,Cape Town,V and A Waterfront Dock Road Building Corner Stanley and Dock Road Junction,8000,,South Africa,
False,425,31 20 549 5200,867,Western Europe,,Amsterdam,"Amstelplein 1, Rembrandt Tower",1096 HA,,Netherlands,
False,3560,30 216 000 8600,867,Western Europe,,Athens,68 Vasilissis Sofias Avenue,11521,,Greece,
False,4063,32 2 402 4900,867,Western Europe,,Brussels,Square De Meeus 35,B-1000,,Belgium,
False,3653,44 131 472 7200,867,Western Europe,,Edinburgh,Exchange Place One 1 Semple Street,EH3 8BL,,United Kingdom,
False,2898,,867,Western Europe,,Geneva,Passage des Lions 6,1204,,Switzerland,
False,3074,352 34 2010 4201,867,Western Europe,,Luxembourg,35a Avenue J.F. Kennedy,L-1855,,Luxembourg,
False,536,39 0291 5971,867,Western Europe,,Milan,Piazza San Fedele 2,20121,,Italy,
False,3732,49 89 42729 5899,867,Western Europe,,Munich,Lenbachplatz 1 1st FL,80333-MN3,,Germany,
False,3000,,867,Western Europe,,Vienna,Tuchlauben Complex Seitzergasse 6/6,1010,,Austria,
False,3955,61 7 3234 7000,867,Asia-Pacific,,Brisbane,Waterfront Place 1 Eagle Street,4000,,Australia,
False,1085,,867,Asia-Pacific,,Gurgaon,DLF Cyber City Building No. 14 Tower C,122002,,India,
False,660,61 3 9657 3000,867,Asia-Pacific,,Melbourne,101 Collins Street,3000,,Australia,
False,3371,886 2 2326 1600,867,Asia-Pacific,,Taipei,No. 100 Songren Road Nan Shan Plaza,110,,Taiwan,
False,2427,1 212 810 5300,867,North America,New York,New York,55 East 52nd Street,10055,,United States,
False,2521,,867,North America,Michigan,Bloomfield Hills,39533 North Woodward,48304,,United States,
False,273,1 303 468 5500,867,North America,Colorado,Denver,44 Cook Street,80206,,United States,
False,219,,867,North America,Connecticut,Greenwich,One Lafayette Place,06830,,United States,
False,3230,1 302 797 2000,867,North America,Delaware,Wilmington,400 Bellevue Parkway,19809,,United States,
False,3660,36 1 686 0000,867,Central/Eastern Europe,,Budapest,GTC White House Váci út 47 District XIII,1134,,Hungary,
False,3304,,867,Middle East/Africa,,Tel-Aviv,Rothschild Center Rothschild Boulevard 22,6688218,,Israel,
False,3076,91 6734 7001,867,Asia-Pacific,,Bengaluru,"INDIQUBE Alpha, Plot No 19/4 & 27, Wing-A,  Kadubisanahalli, Outer Ring Road",560103,,India,
False,394,400063,867,Asia-Pacific,,Mumbai,Nesco IT Building III Nesco IT Park Nesco Complex,,,India,
False,3117,,867,Asia-Pacific,,Singapore,Asia Square Tower 1 8 Marina View,018960,,Singapore,
False,681,,867,Central/Eastern Europe,,Belgrade,Kneza Mihaila 1-3,11000,,Serbia,
False,1707,,867,North America,Florida,Boca Raton,2255 Glades Road,,,United States,
False,541,,867,North America,,Montreal,1010 Sherbrooke St W,QC H3A,,Canada,
False,1163,,867,North America,,New York,11 East 44th Street Suite 900,10017,,United States,
False,874,,867,North America,Massachusetts,Newton,1 Gateway Center Suite 507,02458-2802,,United States,
False,756,,867,North America,California,Palo Alto,820 Ramona Street,94301,,United States,
False,2227,,867,North America,California,Santa Monica,"2951 28th Street, Suite 100",90405,,United States,
False,10,,867,Western Europe,,London,40 Strand,WC2N 5RW,,United Kingdom,
False,640,,867,Western Europe,,Luxembourg,26B Boulevard Royal,L-2449,,Luxembourg,
False,1196,,867,Western Europe,,Paris,2-4 Rue Louis David,75116,,France,
True,240,1 512 548 9675,18352,North America,Texas,Austin,701 Brazos Street,78701,www.capitalfactory.com,United States,
True,2075,1 212 891 2100,5613,North America,New York,New York,875 Third Avenue,10022,www.cerberus.com,United States,salesops@cerberus.com
False,3170,31 35 5488710,5613,Western Europe,,Baarn,Oude Utrechtseweg 32,3743 KN,,Netherlands,
False,3147,1 310 826 9200,5613,North America,California,Los Angeles,11812 San Vicente Boulevard Suite 300,90049,,United States,
False,2800,81 3 3287 1020,5613,Asia-Pacific,,Tokyo,"Marunouchi Mitsui Building, 3rd Floor 2-2-2, Marunouchi, Chiyoda-ku",100-0005,,Japan,salesops@cerberus.com
False,3122,1 312 474 7846,5613,North America,Illinois,Chicago,10 South Riverside Plaza Suite 875,60606,,United States,
False,3142,1 415 568 2109,5613,North America,California,San Francisco,580 California Street 16th Floor,94104,www.cerberuscapital.com,United States,
False,1593,852 31684105,5613,Asia-Pacific,,Hong Kong,"Suites 2111-2114, 21st Floor, Two International Finance Centre, No. 8 Finance Street",,,Hong Kong,
False,2127,86 10 5737 2677,5613,Asia-Pacific,,Beijing,"Room 1539, 15th floor, China World Tower III No. 1 Jianguomenwai Avenue",100004,,China,
False,4,,5613,Asia-Pacific,,Sydney,"Lvl 13, Aurora Place, 88 Phillip St",2000,,Australia,
False,4011,,5613,Latin America,,Sao Paulo,"Rua Prof. Atílio Innocenti, 165 – Itaim Bibi",04538-000,,Brazil,
False,3521,251 11 662 2683,5613,Middle East/Africa,,Addis Ababa,"Tensae Building, 2nd floor Cape Verde Street, Bole Kifle Ketema, Woreda 03, House No. 084",,,Ethiopia,
False,1238,995 32 224 4990,5613,Central/Eastern Europe,,Tbilisi,2 Leonidze Street,105,,Georgia,
False,96,49 69 427 265 660,5613,Western Europe,,Frankfurt,"Eurotheum, 19th  and 20th Floor Neue Mainzer Str. 66-68",60311,,Germany,
False,3420,91 22 6878 3700,5613,Asia-Pacific,,Mumbai,"904B, The Capital, Bandra Kurla Complex, Bandra (East)",400051,,India,
False,3092,353 1 669 4300,5613,Western Europe,,Dublin,18-20 Upper Merrion Street,,,Ireland,
False,2358,976 7012 6406,5613,Asia-Pacific,,Ulaanbaatar,601 City Center Tower,,,Mongolia,
False,2167,351 215 920 030,5613,Western Europe,,Lisboa,"Edifício Liberdade 225 – 4.º E Rua Rosa Araújo, n.º 2",1250-195,,Portugal,
False,688,65 6223 0585,5613,Asia-Pacific,,Singapore,65 Chulia Street OCBC Centre #48-03/04,,,Singapore,
False,3753,34 910 214 170,5613,Western Europe,,Madrid,Calle de Serrano 47,28001,,Spain,
False,751,34 910 851 830,5613,Western Europe,,Madrid,Marqués de Villamejor 6 1º Iz.,28006,,Spain,
False,1180,,5613,Western Europe,,Madrid,Paseo de la Castellana 28,28046,,Spain,
False,152,31 20 205 2400,5613,Western Europe,,Amsterdam,Gustav Mahlerplein 95 (22nd floor),1082 MS,,Netherlands,
False,2909,31 20 205 2420,5613,Western Europe,,Amsterdam,Gustav Mahlerplein 93 (22nd Floor),1082 MS,,Netherlands,
False,1357,,5613,North America,Texas,Dallas,2121 N Pearl St,75201,,United States,
False,96,44 20 7290 5000,5613,Western Europe,,London,5 Savile Row,W1S 3PB,,United Kingdom,
False,3917,,5613,Middle East/Africa,,Dubai,"Index Tower, Floor 10 Unit 1007, Happiness Street Dubai International Financial Center",507346,,United Arab Emirates,
True,3953,1 415 613 5401,20150,North America,California,San Francisco,"995 Market Street,  2nd Floor",94103,www.urbaninnovationfund.com,United States,info@urbaninnovationfund.com
True,1105,1 212 257 4750,20152,North America,New York,New York,"510 Madison Ave,  21st Floor",10022,www.stoneridgeam.com,United States,info@stoneridgeam.com
True,1103,1 212 286 9474,18208,North America,Florida,Miami Beach,"1674 Meridian Avenue,  Suite 420",33139,www.rosemawr.com,United States,info@rosemawr.com
True,2751,1 646 522 3980,20159,North America,New York,New York,"119 West 24th Street, 3rd Floor",10011,www.interplay.vc,United States,
True,1494,1 612 376 9100,20165,North America,Minnesota,Minneapolis,4400 IDS Center 80 South Eighth Street,55402,www.winslowcapital.com,United States,clientservice@winscap.com
True,532,,20173,North America,Georgia,Norcross,Atlanta Tech Park 107 Technology Parkway,,valor.vc,United States,
True,1038,1 773 263 4648,20175,North America,Nevada,Incline Village,885 Tahoe Boulevard,89451,,United States,
True,1565,1 646 974 8562,20177,North America,New York,New York,One Rockefeller Plaza Suite 1280,10020,www.saludagrade.com/ventures,United States,info@saludagrade.com
False,3321,,19715,North America,Illinois,Chicago,300 South Wacker Drive Suite 1610,60606,,United States,
True,371,1 907 563 4488,19715,North America,Alaska,Anchorage,3800 Centerpoint Drive Suite 1100,99503,www.mckinleycapital.com,United States,investorrelations@mckinleycapital.com
False,3370,,19715,North America,Alaska,Juneau,9360 Glacier Hwy Suite 201,99801,,United States,
True,865,1 704 805 7200,2161,North America,North Carolina,Charlotte,300 South Tryon Street Suite 2500,28202,www.barings.com,United States,
False,1552,852 2841 1411,2161,Asia-Pacific,,Hong Kong,"35/F, Gloucester Tower 15 Queen's Road",,,Hong Kong,
False,987,1 917 542 8300,2161,North America,New York,New York,340 Madison Avenue 18th Floor,10173,,United States,
False,953,1 860 509 2200,2161,North America,Connecticut,Hartford,One Financial Plaza,06103-­2604,,United States,
False,74,31 20 333 9380,2161,Western Europe,,Amsterdam,Gustav Mahlerplein 28,1082,,Netherlands,
False,2164,822 3788 0500,2161,Asia-Pacific,,Seoul,"7th Floor, 29 Eulji-ro Jung-gu",04523,,South Korea,
False,2985,1 617 761 3800,2161,North America,Massachusetts,Boston,Independence Wharf 470 Atlantic Avenue 10th Floor,02210,,United States,
False,1101,1 312 465 1500,2161,North America,Illinois,Chicago,111 South Wacker Drive Suite 3100,60606,,United States,
False,703,1 310 234 2525,2161,North America,California,El Segundo,2321 Rosecrans Avenue Suite 4225,90245,,United States,
False,2066,46 8 5181 9150,2161,Western Europe,,Stockholm,Norrlandsgatan 22 2nd floor,111 43,,Sweden,
False,1178,44 20 7628 6000,2161,Western Europe,,London,20 Old Bailey,EC4M 7BF,,United Kingdom,
False,3777,353 1 486 9700,2161,Western Europe,,Dublin,3rd Floor - Building 3 Number 1 Ballsbridge 126 Pembroke Rd,D04 EP27,,Ireland,
False,2586,49 69 668 1220,2161,Western Europe,,Frankfurt,Guiollettstraße 54,60325,,Germany,
False,1097,41 22 591 1100,2161,Western Europe,,Geneva,Rue du Marché 28,1204,,Switzerland,
False,1081,34 91 737 0407,2161,Western Europe,,Madrid,"Serrano, 38 7th Floor",28001,,Spain,
False,454,39 0249 760 219,2161,Western Europe,,Milan,Via Fatebenefratelli 10,20121,,Italy,
False,2645,49 89 210 2560,2161,Western Europe,,Munich,Frauenstraße 30,80469,,Germany,
False,3398,33 1 4261 2627,2161,Western Europe,,Paris,"10, rue des Pyramides",75001,,France,
False,2263,886 7 535 7358,2161,Asia-Pacific,,Kaohsiung,"19 Floor No.6,Siwei 3rd Road Lingya Dist.",80250,,Taiwan,
False,1002,61 2 8272 5000,2161,Asia-Pacific,,Sydney,Suite 4501 Level 45 Australia Square 264 George Street,2000,,Australia,
False,4082,886 2 6638 8188,2161,Asia-Pacific,,Taipei,21F 333 Keelung Rd. Sec.1,11012,,Taiwan,
False,4050,813 4565 1000,2161,Asia-Pacific,,Tokyo,"7F Kyobashi Edogrand, 2-2-1 Kyobashi, Chuo-ku",104-0031,,Japan,
False,3020,86 21 3107 1898,2161,Asia-Pacific,,Shanghai,"Unit 4501, Level 45  International Finance Center Tower 2 8 Century Avenue",,,China,
False,1134,30 319 91 800,2161,Western Europe,,Berlin,FriedrichCarré I Georgenstraße 24,10117,,Germany,
False,3232,1 713 217 2700,8627,North America,Texas,Houston,"700 Louisiana Street, Suite 3700",77002,,United States,
True,1887,1 617 531 7200,8627,North America,Massachusetts,Boston,"185 Dartmouth Street, 7th Floor",02116,www.denhamcapital.com,United States,info@denhamcapital.com
False,3048,61 8 6216 2300,8627,Asia-Pacific,,West Perth,682 Murray Street Level 4 - Third Floor,6005,,Australia,
False,2482,44 20 7420 6700,8627,Western Europe,,London,7th Floor Brettenham House  Lancaster Place,WC2E 7EN,,United Kingdom,
False,3450,44 20 7154 1120,16901,Western Europe,,London,78 Pall Mall,SW1Y 5ES,,United Kingdom,
True,3710,1 602 802 8300,16901,North America,Arizona,Scottsdale,7114 E Stetson Drive  Suite 250,85251,www.balbec.com,United States,info@balbec.com
False,1139,1 678 990 9141,16901,North America,Georgia,Alpharetta,"10000 Avalon Blvd, Suite 550",30009,,United States,
False,3688,1 646 558 2825,16901,North America,New York,New York,575 5th Ave 19th Floor,10017,,United States,
False,3203,33 4 97 20 13 44,16901,Western Europe,,Nice,"26 Avenue, Notre Dame",06000,,France,
False,1077,36 70 632 6144,16901,Central/Eastern Europe,,Budapest,"Szabadság tér 7 Bank Center, Citi tower, 3rd floor",1054,,Hungary,
True,3319,1 254 266 6322,18935,North America,Florida,Fort Lauderdale,330 Sw 2 Nd Street Suite 209,33312,www.entourageeffectcapital.com,United States,IR@eecpartners.com
True,2346,1 212 713 1680,20189,North America,New York,New York,410 Park Avenue,10022,www.marchantlp.com,United States,info@marchantlp.com
True,420,1 650 837 3200,20190,North America,California,Sacramento,1007 7th Street 4th Floor,95814,www.impactvc.com,United States,pat@impactvc.com
False,2398,1888 292 4748,20190,North America,California,Silicon Valley,-,,,United States,
