fund_id,fund_name,manager_id,manager,close_year,strategy,fund_size_amt,fund_currency
35856,Fintech fund,17346.0,Propel Venture Partners,2013,Venture Capital / Growth Equity,250000000.0,USD
30587,Muehler Technology Ventures Fund,15224.0,Muehler International Corporation,2013,Venture Capital / Growth Equity,,
30821,Lead Edge Ventures I,15336.0,Lead Edge Capital,2013,Venture Capital / Growth Equity,6380000.0,USD
40602,Cherry Tree Fund 1,18092.0,Cherry Tree Investments,2013,Venture Capital / Growth Equity,12000000.0,USD
26277,Peak Rock Capital Fund,13213.0,Peak Rock Capital,2013,Venture Capital / Growth Equity,700000000.0,USD
31859,GSK Action Potential Venture Capital (APVC),1719.0,SR One,2013,Venture Capital / Growth Equity,50000000.0,USD
29977,IncWell,14483.0,IncWell,2013,Venture Capital / Growth Equity,2010000.0,USD
30280,Maveron Equity Partners V,7558.0,Maveron,2013,Venture Capital / Growth Equity,,
55925,Acrewood 2013,21279.0,Acrewood Holdings,2013,Venture Capital / Growth Equity,6490000.0,USD
39731,Rosetta Capital V,8180.0,Rosetta Capital Limited,2013,Venture Capital / Growth Equity,,
30230,General Catalyst Group VII,7454.0,General Catalyst Partners,2013,Venture Capital / Growth Equity,675000000.0,USD
34424,Genesis Angels I,16561.0,Singulariteam,2013,Venture Capital / Growth Equity,100000000.0,USD
30189,WestSummit Global Technology Fund,12400.0,WestSummit Capital,2013,Venture Capital / Growth Equity,,
30180,BrandProject,14956.0,BrandProject,2013,Venture Capital / Growth Equity,15000000.0,USD
30173,Brookfield Global Infrastructure Securities Income Fund,5903.0,Brookfield Asset Management,2013,Venture Capital / Growth Equity,325000000.0,CAD
30168,Progress Ventures Fund II,14946.0,Progress Ventures,2013,Venture Capital / Growth Equity,1000000.0,USD
30158,RSTP II,14943.0,Pilot Growth Equity Partners,2013,Venture Capital / Growth Equity,27500000.0,USD
30824,Next Level Ventures Fund I,15338.0,Next Level Ventures,2013,Venture Capital / Growth Equity,38130000.0,USD
1473,Arborview Capital Partners,11440.0,Arborview Capital,2013,Venture Capital / Growth Equity,30990000.0,USD
21710,Bullpen Capital,12593.0,Bullpen Capital,2013,Venture Capital / Growth Equity,25000000.0,USD
27767,Global Founders Capital,13824.0,Global Founders Capital,2013,Venture Capital / Growth Equity,150000000.0,EUR
27625,Aphelion Medical Fund II,13756.0,Aphelion Capital,2013,Venture Capital / Growth Equity,20550000.0,USD
26815,Social Leverage Capital Fund I,13458.0,Social Leverage,2013,Venture Capital / Growth Equity,6100000.0,USD
4200,Formation8 Partners Fund I,12513.0,Formation 8,2013,Venture Capital / Growth Equity,448000000.0,USD
26821,Resonant Fund I,13427.0,Resonant Venture Partners,2013,Venture Capital / Growth Equity,7550000.0,USD
31409,West Capital Partners CardioInsight II,15518.0,West Capital Advisors,2013,Venture Capital / Growth Equity,750000.0,USD
27768,Quantum Valley Investments Fund,13842.0,Quantum Valley Investments,2013,Venture Capital / Growth Equity,100000000.0,CAD
44923,Dragoneer Opportunities Fund,19450.0,Dragoneer Investment Group,2013,Venture Capital / Growth Equity,32850000.0,USD
1513,BlueCross BlueShield Venture Partners II,11425.0,The Blue Venture Fund,2013,Venture Capital / Growth Equity,186800000.0,USD
27489,Foundation Venture Capital Group Fund,13757.0,Foundation Venture Capital Group,2013,Venture Capital / Growth Equity,10000000.0,USD
4013,Storm Ventures Fund IV,7620.0,Storm Ventures,2013,Venture Capital / Growth Equity,95030000.0,USD
27925,Industry Ventures Evergreen LP Master Custodial Account - Separate Account (Open-Ended),2333.0,Industry Ventures,2013,Venture Capital / Growth Equity,150000000.0,USD
27943,Energy Trust Partners IV,12632.0,Energy Trust Partners,2013,Venture Capital / Growth Equity,177300000.0,USD
22956,SightLine Healthcare Opportunity Fund II,4152.0,SightLine Partners,2013,Venture Capital / Growth Equity,107360000.0,USD
59353,Stellus XCXP/BLC,14535.0,Stellus Capital Management,2013,Venture Capital / Growth Equity,8930000.0,USD
39170,Capital Factory IV,18352.0,Capital Factory,2013,Venture Capital / Growth Equity,2730000.0,USD
27784,SV Angel III-Growth P,13004.0,SV Angel,2013,Venture Capital / Growth Equity,29680000.0,USD
27806,Third Rock Ventures III,9039.0,Third Rock Ventures,2013,Venture Capital / Growth Equity,516000000.0,USD
39673,Micro-VC fund,12863.0,VersionOne,2013,Venture Capital / Growth Equity,19000000.0,USD
3221,Hatteras Venture Partners IV,7364.0,Hatteras Venture Partners,2013,Venture Capital / Growth Equity,125000000.0,USD
34549,Impact Engine II,16855.0,Impact Engine,2013,Venture Capital / Growth Equity,575000.0,USD
3562,MentorTech Ventures III,8085.0,MentorTech Ventures,2013,Venture Capital / Growth Equity,24230000.0,USD
26321,Camcor Energy Fund VII,8245.0,Camcor Partners,2013,Venture Capital / Growth Equity,350000000.0,CAD
23046,Ecosystem Integrity Fund I,14733.0,The Ecosystem Integrity Fund,2013,Venture Capital / Growth Equity,19450000.0,USD
27802,Vintage Capital Partners II,8188.0,Pacific Growth Investors,2013,Venture Capital / Growth Equity,19050000.0,USD
52738,G Squared I,15834.0,G Squared,2013,Venture Capital / Growth Equity,36000000.0,USD
29429,OrbiMed Private Investments V,6907.0,OrbiMed Advisors,2013,Venture Capital / Growth Equity,735000000.0,USD
41943,Valence CDK SPV,12464.0,Valence Life Sciences,2013,Venture Capital / Growth Equity,10500000.0,USD
27869,Rosetta Capital IV,8180.0,Rosetta Capital Limited,2013,Venture Capital / Growth Equity,30000000.0,EUR
27854,Technology Operators Fund II,8745.0,TechOperators,2013,Venture Capital / Growth Equity,22620000.0,USD
27853,B.E.S.T. Active Fund 17,11364.0,B.E.S.T. Funds,2013,Venture Capital / Growth Equity,,
1025,Investeco Sustainable Food Fund,10865.0,Investeco,2013,Venture Capital / Growth Equity,11000000.0,CAD
27091,Amplify Partners,13574.0,Amplify Partners,2013,Venture Capital / Growth Equity,49100000.0,USD
3511,Kinetic Ventures IX,8437.0,Kinetic Ventures,2013,Venture Capital / Growth Equity,56000000.0,USD
26515,Redpoint Ventures V,6656.0,Redpoint China Ventures,2013,Venture Capital / Growth Equity,400000000.0,USD
24972,Version One Ventures,12863.0,VersionOne,2013,Venture Capital / Growth Equity,19000000.0,USD
29501,Dunnhumby Ventures Seed Fund,14637.0,Dunnhumby,2013,Venture Capital / Growth Equity,,
32503,Blue Cloud Ventures I,15998.0,Blue Cloud Ventures,2013,Venture Capital / Growth Equity,11800000.0,USD
29664,Fenox Venture Capital (Fund III),14701.0,Fenox Venture Capital - DELETED,2013,Venture Capital / Growth Equity,20000000.0,USD
3620,Long Ridge Equity Partners I,12416.0,Long Ridge Equity Partners,2013,Venture Capital / Growth Equity,73030000.0,USD
47563,DESRI V,16696.0,The D. E. Shaw Group,2013,Venture Capital / Growth Equity,37330000.0,USD
29902,SBT Venture Capital I,14777.0,SBT Venture Capital,2013,Venture Capital / Growth Equity,100000000.0,USD
29936,Beanstalk Ventures,14791.0,Beanstalk Ventures,2013,Venture Capital / Growth Equity,4000000.0,USD
29679,5AM Ventures IV,7414.0,5AM Ventures,2013,Venture Capital / Growth Equity,250000000.0,USD
42370,Themelios Ventures II,7941.0,BVM Capital,2013,Venture Capital / Growth Equity,5980000.0,USD
24840,First Analysis Private Equity Fund V,6489.0,First Analysis,2013,Venture Capital / Growth Equity,97000000.0,USD
29863,Anterra Capital Food and Agriculture Technology Fund,14767.0,Anterra Capital,2013,Venture Capital / Growth Equity,200000000.0,USD
29603,Partech Entrepreneur I,6633.0,Partech,2013,Venture Capital / Growth Equity,29500000.0,EUR
26498,ff Rose Venture Capital Fund,13357.0,ff Venture Capital,2013,Venture Capital / Growth Equity,31330000.0,USD
40287,Promus Access I,14209.0,Promus Ventures,2013,Venture Capital / Growth Equity,56000000.0,USD
29645,CWC HealthTech Fund 1,14695.0,Christopher Weil & Company,2013,Venture Capital / Growth Equity,10400000.0,USD
29929,Level Equity Growth Partners II,11390.0,Level Equity,2013,Venture Capital / Growth Equity,255000000.0,USD
29671,Javelin Venture Partners III,11030.0,Javelin Venture Partners,2013,Venture Capital / Growth Equity,125000000.0,USD
29785,Clover Fund,12671.0,Felicis Ventures,2013,Venture Capital / Growth Equity,7000000.0,USD
29448,Walden Riverwood Ventures,6737.0,Walden International,2013,Venture Capital / Growth Equity,55000000.0,USD
29738,SAP Ventures Fund II,5466.0,Sapphire Ventures,2013,Venture Capital / Growth Equity,650000000.0,USD
27947,CD Capital Natural Resources Fund II,8124.0,CD Capital Asset Management,2013,Venture Capital / Growth Equity,255000000.0,USD
20959,Merlin Nexus IV,8614.0,Nexus Life Science Partners,2013,Venture Capital / Growth Equity,30000000.0,USD
29949,Arcady Capital Investments I,14809.0,Arcady Capital Company,2013,Venture Capital / Growth Equity,2550000.0,USD
20967,Lux Ventures III,12104.0,Lux Capital Management,2013,Venture Capital / Growth Equity,245000000.0,USD
29842,Benchmark Capital Partners VIII,6399.0,Benchmark,2013,Venture Capital / Growth Equity,425000000.0,USD
31731,Resolute Annex I,15639.0,Resolute Ventures,2013,Venture Capital / Growth Equity,10200000.0,USD
29823,IFC Global Infrastructure Fund,14745.0,IFC Asset Management Company,2013,Venture Capital / Growth Equity,1200000000.0,USD
26454,JAFCO SV 4,1292.0,JAFCO Group,2013,Venture Capital / Growth Equity,60000000000.0,JPY
29833,Startup Investment Fund,14755.0,New Brunswick Innovation Foundation,2013,Venture Capital / Growth Equity,5000000.0,USD
3597,Sberbank Technology Venture Fund,8764.0,Troika Capital Partners,2013,Venture Capital / Growth Equity,100000000.0,USD
29848,Aligned Partners Fund I,14760.0,Aligned Partners,2013,Venture Capital / Growth Equity,25940000.0,USD
29499,CTV Fund V,1733.0,Chevron Technology Ventures,2013,Venture Capital / Growth Equity,90000000.0,USD
29945,Altimeter Private Partners Fund I,14801.0,Altimeter Capital Management,2013,Venture Capital / Growth Equity,75000000.0,USD
29539,Peppertree Capital Fund IV,12615.0,Peppertree Capital Management,2013,Venture Capital / Growth Equity,127240000.0,USD
34848,BDS Venture Fund I,16924.0,Counterview Capital,2013,Venture Capital / Growth Equity,5300000.0,USD
29933,Crosslink Bayview VII,7181.0,Crosslink Capital,2013,Venture Capital / Growth Equity,172000000.0,USD
29723,SparkLabs Global Ventures Fund,14731.0,SparkLabs Global Ventures,2013,Venture Capital / Growth Equity,30000000.0,USD
25386,SJF Ventures III,7936.0,SJF Ventures,2013,Venture Capital / Growth Equity,90000000.0,USD
34700,Stellus Capital Energy Opportunities Fund,14535.0,Stellus Capital Management,2013,Venture Capital / Growth Equity,118450000.0,USD
54925,K2 Partners II,17779.0,K2VC,2013,Venture Capital / Growth Equity,28500000.0,USD
35222,Lucas Venture Group IV,17006.0,Lucas Venture Group,2013,Venture Capital / Growth Equity,4580000.0,USD
3928,GRP IV,8361.0,Upfront Ventures,2013,Venture Capital / Growth Equity,200000000.0,USD
26110,Atomico Ventures III,8968.0,Atomico,2013,Venture Capital / Growth Equity,350000000.0,EUR
30447,Maxfield Capital,15156.0,Maxfield Capital,2013,Venture Capital / Growth Equity,100000000.0,USD
26083,Lime Rock Resources III,6759.0,Lime Rock Partners,2013,Venture Capital / Growth Equity,750000000.0,USD
8544,Venture Investors Early Stage Fund V,7501.0,Venture Investors,2013,Venture Capital / Growth Equity,80000000.0,USD
3489,Atlas Venture Fund IX,6384.0,Atlas Venture,2013,Venture Capital / Growth Equity,265000000.0,USD
25991,HighBAR Partners II,13095.0,HighBar Partners,2013,Venture Capital / Growth Equity,130000000.0,USD
25977,ENIAC Ventures II,13059.0,ENIAC Ventures,2013,Venture Capital / Growth Equity,12900000.0,USD
30627,Nordic Venture Partners Fund III,15245.0,Bird Dog Equity Partners,2013,Venture Capital / Growth Equity,3180000.0,USD
25110,Illuminate Ventures I,11223.0,Illuminate Ventures,2013,Venture Capital / Growth Equity,20000000.0,USD
24108,Icon Venture Partners I,12728.0,Rally Ventures,2013,Venture Capital / Growth Equity,100000000.0,USD
26247,Inventus Capital Partners Fund II,9024.0,Inventus Capital Partners,2013,Venture Capital / Growth Equity,106500000.0,USD
39302,The Building Block Equity Fund,13215.0,Middle East Venture Partners,2013,Venture Capital / Growth Equity,7300000.0,USD
24949,Frazier Healthcare VII,6498.0,Frazier Healthcare Partners,2013,Venture Capital / Growth Equity,377000000.0,USD
24877,Apple Tree Partners II - Annex,7528.0,Apple Tree Partners,2013,Venture Capital / Growth Equity,13500000.0,USD
29512,Gilde Healthcare III,14631.0,Gilde Healthcare Partners,2013,Venture Capital / Growth Equity,145000000.0,EUR
29901,FirstMark Capital III,10645.0,FirstMark Capital,2013,Venture Capital / Growth Equity,225000000.0,USD
3969,TA Atlantic & Pacific VII,6694.0,TA Associates,2013,Venture Capital / Growth Equity,1410000000.0,USD
29968,Domain Venture Partners II (DVP II),7023.0,Domain Venture Partners,2013,Venture Capital / Growth Equity,400000000.0,USD
26125,White Deer Energy II,10256.0,White Deer Energy,2013,Venture Capital / Growth Equity,1390000000.0,USD
54940,R7 Partners Management,20434.0,R7 Partners,2013,Venture Capital / Growth Equity,200000.0,USD
40583,Talents Venture Fund III,18042.0,Cheever Capital Management,2013,Venture Capital / Growth Equity,,
31931,ICONIQ Strategic Partners,15736.0,ICONIQ Capital,2013,Venture Capital / Growth Equity,393090000.0,USD
34800,Lakestar Early I,16913.0,Lakestar,2013,Venture Capital / Growth Equity,135500000.0,EUR
30467,Fall Line Farms Fund I,15168.0,Fall Line Capital,2013,Venture Capital / Growth Equity,127000000.0,USD
4238,Cycle Capital Fund III,12062.0,Cycle Capital Management,2013,Venture Capital / Growth Equity,108000000.0,CAD
22284,CHV III,8895.0,Ascension Ventures,2013,Venture Capital / Growth Equity,225000000.0,USD
25246,Sterling Capital Partners IV,6692.0,Sterling Partners,2013,Venture Capital / Growth Equity,917000000.0,USD
32074,New Emerging Medical Opportunities Funds II,1599.0,Sectoral Asset Management,2013,Venture Capital / Growth Equity,35000000.0,USD
29537,Miramar Digital Ventures,14648.0,Miramar Venture Partners,2013,Venture Capital / Growth Equity,,
28236,Build Ventures Fund,14161.0,Build Ventures,2013,Venture Capital / Growth Equity,60000000.0,CAD
27864,Point Nine Capital II,13646.0,Point Nine,2013,Venture Capital / Growth Equity,40000000.0,EUR
31355,Green Visor Capital I,15501.0,Green Visor Capital,2013,Venture Capital / Growth Equity,50000000.0,USD
29054,Red Swan Ventures III,14481.0,Red Swan Ventures,2013,Venture Capital / Growth Equity,10000000.0,USD
4642,Lime Rock Partners VI,6759.0,Lime Rock Partners,2013,Venture Capital / Growth Equity,825500000.0,USD
29094,CincyTech Fund III,8670.0,CincyTech,2013,Venture Capital / Growth Equity,10900000.0,USD
29098,Foundry Group Select Fund,9100.0,Foundry Group,2013,Venture Capital / Growth Equity,225000000.0,USD
29428,Canvas Venture Fund,14610.0,Canvas Ventures,2013,Venture Capital / Growth Equity,175000000.0,USD
29416,DST Global III,14601.0,Digital Sky Technologies (DST),2013,Venture Capital / Growth Equity,120000000.0,USD
28794,Be Great Fund,14359.0,Be Great Partners,2013,Venture Capital / Growth Equity,6000000.0,USD
26524,Highland Capital Partners IX,6534.0,Highland Capital Partners,2013,Venture Capital / Growth Equity,400000000.0,USD
29381,Greylock XIV,7229.0,Greylock Partners,2013,Venture Capital / Growth Equity,1020000000.0,USD
57556,Atomic Labs I,18713.0,Atomic,2013,Venture Capital / Growth Equity,20000000.0,USD
29371,Michigan eLab Capital Partners,14591.0,eLab Ventures,2013,Venture Capital / Growth Equity,20030000.0,USD
46959,Ticonderoga KI	II,6712.0,TPE Boulder,2013,Venture Capital / Growth Equity,7000000.0,USD
29309,Silverton Partners IV,14547.0,Silverton Partners,2013,Venture Capital / Growth Equity,75000000.0,USD
24182,Blumberg Capital III,7233.0,Blumberg Capital,2013,Venture Capital / Growth Equity,150000000.0,USD
29386,Napier Park Railcar Lease Fund,14605.0,Napier Park Global Capital,2013,Venture Capital / Growth Equity,370000000.0,USD
29269,Raine Venture Partners I,11996.0,The Raine Group,2013,Venture Capital / Growth Equity,77080000.0,USD
42790,Subtraction Capital 1,18564.0,Oakhouse Partners,2013,Venture Capital / Growth Equity,20000000.0,USD
28830,Blue Chip Capital Fund VI,6403.0,Blue Chip Venture Company,2013,Venture Capital / Growth Equity,3750000.0,USD
29015,Aristos Ventures I,14406.0,Aristos Ventures,2013,Venture Capital / Growth Equity,10000000.0,USD
29000,Cross Creek Capital Partners III,8314.0,Cross Creek,2013,Venture Capital / Growth Equity,,
1627,FCA Venture Partners V,8077.0,Clayton Associates,2013,Venture Capital / Growth Equity,53000000.0,USD
28989,Strong Seed Fund I,14462.0,Strong Ventures,2013,Venture Capital / Growth Equity,1500000.0,USD
28988,Prolog Capital IV,7883.0,Prolog Ventures,2013,Venture Capital / Growth Equity,26000000.0,USD
28978,Swan & Legend Fund 2,14411.0,SWaN & Legend Venture Partners,2013,Venture Capital / Growth Equity,70000000.0,USD
28825,QuestMark Partners IV,7488.0,QuestMark Partners,2013,Venture Capital / Growth Equity,151840000.0,USD
28961,FlashStarts Partners Fund I,14468.0,FlashStarts,2013,Venture Capital / Growth Equity,1140000.0,USD
28769,Revolution Ventures II,11629.0,Revolution,2013,Venture Capital / Growth Equity,200000000.0,USD
28897,North Bridge Growth Equity II,9018.0,Guidepost Growth Equity,2013,Venture Capital / Growth Equity,581660000.0,USD
28878,Spring Lake Equity Partners,14401.0,Spring Lake Equity Partners,2013,Venture Capital / Growth Equity,122250000.0,USD
28867,Advancit Capital II,11824.0,Advancit Capital,2013,Venture Capital / Growth Equity,,
28866,TransLink Capital Partners III,13122.0,TransLink Capital,2013,Venture Capital / Growth Equity,78270000.0,USD
28846,Volition Capital Fund II,7561.0,Volition Capital,2013,Venture Capital / Growth Equity,170000000.0,USD
28903,Arthur Ventures Growth Fund II,14409.0,Arthur Ventures,2013,Venture Capital / Growth Equity,45270000.0,USD
