,fund_id,fund_name,fm_id,strategy,sector,region,country,target_fund_size_amt,target_fund_size_currency,fund_size_amt,fund_currency,status,stage,vintage_year,open_date
1142,51008,Artesian Global Agrifood Venture Capital Fund,14447,Venture Capital / Growth Equity,Agribusiness,Asia-Pacific,Australia,200000000.0,USD,,,Launched,,2020,2020-0
1143,51008,Artesian Global Agrifood Venture Capital Fund,14447,Venture Capital / Growth Equity,Agribusiness,Asia-Pacific,New Zealand,200000000.0,USD,,,Launched,,2020,2020-0
1144,51008,Artesian Global Agrifood Venture Capital Fund,14447,Venture Capital / Growth Equity,Agribusiness,North America,Australia,200000000.0,USD,,,Launched,,2020,2020-0
1145,51008,Artesian Global Agrifood Venture Capital Fund,14447,Venture Capital / Growth Equity,Agribusiness,North America,New Zealand,200000000.0,USD,,,Launched,,2020,2020-0
1146,51008,Artesian Global Agrifood Venture Capital Fund,14447,Venture Capital / Growth Equity,Agribusiness,Western Europe,Australia,200000000.0,USD,,,Launched,,2020,2020-0
1147,51008,Artesian Global Agrifood Venture Capital Fund,14447,Venture Capital / Growth Equity,Agribusiness,Western Europe,New Zealand,200000000.0,USD,,,Launched,,2020,2020-0
1148,51009,SSM Growth Equity III Co-Invest Fund,13375,Fund of Funds / Co-Investment,TMT,North America,United States,,,4000000.0,USD,Currently Investing,1st Close,2020,2020-2
1149,51034,FCO Select Credit II,12980,Mezzanine / Debt,Energy / Oil & Gas,North America,,150000000.0,USD,87590000.0,USD,Launched,,2020,2020-5
1150,51034,FCO Select Credit II,12980,Mezzanine / Debt,Healthcare,North America,,150000000.0,USD,87590000.0,USD,Launched,,2020,2020-5
1151,51049,KSL Capital Partners Special Situations Fund,7906,Distressed / Turnaround,Leisure,North America,,,,,,Launched,,2020,2020-5
1152,51051,AE Industrial Partners Structured Solutions I,16704,Buyout / Corporate Private Equity,Industrials,North America,,400000000.0,USD,130000000.0,USD,Currently Investing,1st Close,2020,2020-0
1153,51051,AE Industrial Partners Structured Solutions I,16704,Buyout / Corporate Private Equity,Manufacturing,North America,,400000000.0,USD,130000000.0,USD,Currently Investing,1st Close,2020,2020-0
1154,51051,AE Industrial Partners Structured Solutions I,16704,Buyout / Corporate Private Equity,Business Services,North America,,400000000.0,USD,130000000.0,USD,Currently Investing,1st Close,2020,2020-0
1155,51051,AE Industrial Partners Structured Solutions I,16704,Buyout / Corporate Private Equity,Transport,North America,,400000000.0,USD,130000000.0,USD,Currently Investing,1st Close,2020,2020-0
1156,51051,AE Industrial Partners Structured Solutions I,16704,Buyout / Corporate Private Equity,Other,North America,,400000000.0,USD,130000000.0,USD,Currently Investing,1st Close,2020,2020-0
1157,51053,Graham Allen Partners I,20857,Buyout / Corporate Private Equity,TMT,North America,,,,,,Launched,,2020,2020-5
1158,51054,Sidereal Capital Partners I,20878,Buyout / Corporate Private Equity,Industrials,North America,Canada,,,,,Currently Investing,1st Close,2020,2020-5
1159,51054,Sidereal Capital Partners I,20878,Buyout / Corporate Private Equity,Industrials,North America,United States,,,,,Currently Investing,1st Close,2020,2020-5
1160,51054,Sidereal Capital Partners I,20878,Buyout / Corporate Private Equity,Manufacturing,North America,Canada,,,,,Currently Investing,1st Close,2020,2020-5
1161,51054,Sidereal Capital Partners I,20878,Buyout / Corporate Private Equity,Manufacturing,North America,United States,,,,,Currently Investing,1st Close,2020,2020-5
1162,51058,DCCP Daystar,7170,Buyout / Corporate Private Equity,Industrials,North America,United States,,,13430000.0,USD,Currently Investing,1st Close,2019,2019-4
1163,51058,DCCP Daystar,7170,Buyout / Corporate Private Equity,TMT,North America,United States,,,13430000.0,USD,Currently Investing,1st Close,2019,2019-4
1164,51062,Lighthouse Aqua Fund,20359,Mezzanine / Debt,Agribusiness,Asia-Pacific,United States,1000000000.0,EUR,,,Launched,,2019,2019-12
1165,51062,Lighthouse Aqua Fund,20359,Mezzanine / Debt,Agribusiness,North America,United States,1000000000.0,EUR,,,Launched,,2019,2019-12
1166,51062,Lighthouse Aqua Fund,20359,Mezzanine / Debt,Agribusiness,Central/Eastern Europe,United States,1000000000.0,EUR,,,Launched,,2019,2019-12
1167,51062,Lighthouse Aqua Fund,20359,Mezzanine / Debt,Agribusiness,Western Europe,United States,1000000000.0,EUR,,,Launched,,2019,2019-12
1168,51064,Onex Senior Loan Opportunity Fund I,5646,Mezzanine / Debt,Diversified,North America,,,,,,Launched,,2020,2020-5
1169,51072,Forage Capital Ag & Food Business Solutions Fund,20880,Mezzanine / Debt,Agribusiness,North America,Canada,,,100000000.0,CAD,Currently Investing,1st Close,2020,2020-5
1170,51091,Blockchain Capital V,16811,Venture Capital / Growth Equity,Financial Services,North America,United States,250000000.0,USD,,,Launched,,2020,2020-4
1171,51091,Blockchain Capital V,16811,Venture Capital / Growth Equity,TMT,North America,United States,250000000.0,USD,,,Launched,,2020,2020-4
1172,51098,NGN Optiscan Fund III,10916,Venture Capital / Growth Equity,Biotech / Life Science,North America,,,,199000.0,USD,Currently Investing,1st Close,2020,2020-1
1173,51098,NGN Optiscan Fund III,10916,Venture Capital / Growth Equity,Healthcare,North America,,,,199000.0,USD,Currently Investing,1st Close,2020,2020-1
1174,51108,Linden Fund Aggregator,10820,Buyout / Corporate Private Equity,Healthcare,North America,United States,100000000.0,USD,,,Launched,,2020,2020-5
1175,51110,TCM Sunrise,17675,Venture Capital / Growth Equity,Energy / Oil & Gas,North America,,,,,,Launched,,2020,2020-5
1176,51111,HL SFV iCapital Access Fund,20104,Buyout / Corporate Private Equity,Diversified,North America,,,,17540000.0,USD,Launched,,2020,2020-5
1177,51120,MGG Special Opportunities Fund,17630,Mezzanine / Debt,Diversified,North America,,,,989640000.0,USD,Currently Investing,1st Close,2020,2020-5
1178,51121,Ares HICOF II Co-Invest,6844,Fund of Funds / Co-Investment,Diversified,Western Europe,,,,4550000.0,USD,Launched,,2020,2020-5
1179,51121,Ares HICOF II Co-Invest,6844,Fund of Funds / Co-Investment,Diversified,North America,,,,4550000.0,USD,Launched,,2020,2020-5
1180,51130,Brown Advisory Feeder Fund - FF Growth,3944,Fund of Funds / Co-Investment,Diversified,North America,United States,,,6300000.0,USD,Currently Investing,1st Close,2020,2019-0
1181,51147,OHA Tactical Investment Fund,12574,Mezzanine / Debt,Diversified,North America,,2500000000.0,USD,,,Launched,,2020,2020-5
1182,51162,ICG LP Secondaries Fund I,6547,Secondaries,Diversified,Latin America,,,,,,Launched,,2020,2020-5
1183,51162,ICG LP Secondaries Fund I,6547,Secondaries,Diversified,North America,,,,,,Launched,,2020,2020-5
1184,51162,ICG LP Secondaries Fund I,6547,Secondaries,Diversified,Asia-Pacific,,,,,,Launched,,2020,2020-5
1185,51162,ICG LP Secondaries Fund I,6547,Secondaries,Diversified,Western Europe,,,,,,Launched,,2020,2020-5
1186,51162,ICG LP Secondaries Fund I,6547,Secondaries,Diversified,Central/Eastern Europe,,,,,,Launched,,2020,2020-5
1187,51162,ICG LP Secondaries Fund I,6547,Secondaries,Diversified,Middle East/Africa,,,,,,Launched,,2020,2020-5
1188,51168,SRP Opportunities III,19631,Buyout / Corporate Private Equity,Energy / Oil & Gas,North America,United States,350000000.0,USD,51240000.0,USD,Currently Investing,1st Close,2020,2020-6
1189,51168,SRP Opportunities III,19631,Buyout / Corporate Private Equity,Natural Resources,North America,United States,350000000.0,USD,51240000.0,USD,Currently Investing,1st Close,2020,2020-6
1190,51180,Rainier Co-Investment Holdings,17269,Fund of Funds / Co-Investment,Manufacturing,North America,United States,,,46020000.0,USD,Currently Investing,1st Close,2020,2020-5
1191,51180,Rainier Co-Investment Holdings,17269,Fund of Funds / Co-Investment,Business Services,North America,United States,,,46020000.0,USD,Currently Investing,1st Close,2020,2020-5
1192,51181,Innovatus Life Sciences Offshore Fund I-A (open-ended),17474,Mezzanine / Debt,Biotech / Life Science,North America,,,,10000000.0,USD,Currently Investing,,2019,2019-9
1193,51185,NextGen Growth Partners Fund II,18030,Buyout / Corporate Private Equity,Diversified,North America,United States,100000000.0,USD,70760000.0,USD,Currently Investing,1st Close,2020,2020-5
1194,51197,Motive Capital Fund II,18415,Venture Capital / Growth Equity,Financial Services,North America,,1500000000.0,USD,433850000.0,USD,Launched,,2020,2020-5
1195,51197,Motive Capital Fund II,18415,Venture Capital / Growth Equity,Financial Services,Western Europe,,1500000000.0,USD,433850000.0,USD,Launched,,2020,2020-5
1196,51197,Motive Capital Fund II,18415,Venture Capital / Growth Equity,Business Services,North America,,1500000000.0,USD,433850000.0,USD,Launched,,2020,2020-5
1197,51197,Motive Capital Fund II,18415,Venture Capital / Growth Equity,Business Services,Western Europe,,1500000000.0,USD,433850000.0,USD,Launched,,2020,2020-5
1198,51197,Motive Capital Fund II,18415,Venture Capital / Growth Equity,TMT,North America,,1500000000.0,USD,433850000.0,USD,Launched,,2020,2020-5
1199,51197,Motive Capital Fund II,18415,Venture Capital / Growth Equity,TMT,Western Europe,,1500000000.0,USD,433850000.0,USD,Launched,,2020,2020-5
1200,51198,Long Arc Capital Fund I,20888,Venture Capital / Growth Equity,Financial Services,North America,United Kingdom,500000000.0,USD,84000000.0,USD,Currently Investing,1st Close,2020,2020-6
1201,51198,Long Arc Capital Fund I,20888,Venture Capital / Growth Equity,Financial Services,North America,United States,500000000.0,USD,84000000.0,USD,Currently Investing,1st Close,2020,2020-6
1202,51198,Long Arc Capital Fund I,20888,Venture Capital / Growth Equity,Financial Services,Western Europe,United Kingdom,500000000.0,USD,84000000.0,USD,Currently Investing,1st Close,2020,2020-6
1203,51198,Long Arc Capital Fund I,20888,Venture Capital / Growth Equity,Financial Services,Western Europe,United States,500000000.0,USD,84000000.0,USD,Currently Investing,1st Close,2020,2020-6
1204,51198,Long Arc Capital Fund I,20888,Venture Capital / Growth Equity,Business Services,North America,United Kingdom,500000000.0,USD,84000000.0,USD,Currently Investing,1st Close,2020,2020-6
1205,51198,Long Arc Capital Fund I,20888,Venture Capital / Growth Equity,Business Services,North America,United States,500000000.0,USD,84000000.0,USD,Currently Investing,1st Close,2020,2020-6
1206,51198,Long Arc Capital Fund I,20888,Venture Capital / Growth Equity,Business Services,Western Europe,United Kingdom,500000000.0,USD,84000000.0,USD,Currently Investing,1st Close,2020,2020-6
1207,51198,Long Arc Capital Fund I,20888,Venture Capital / Growth Equity,Business Services,Western Europe,United States,500000000.0,USD,84000000.0,USD,Currently Investing,1st Close,2020,2020-6
1208,51198,Long Arc Capital Fund I,20888,Venture Capital / Growth Equity,TMT,North America,United Kingdom,500000000.0,USD,84000000.0,USD,Currently Investing,1st Close,2020,2020-6
1209,51198,Long Arc Capital Fund I,20888,Venture Capital / Growth Equity,TMT,North America,United States,500000000.0,USD,84000000.0,USD,Currently Investing,1st Close,2020,2020-6
1210,51198,Long Arc Capital Fund I,20888,Venture Capital / Growth Equity,TMT,Western Europe,United Kingdom,500000000.0,USD,84000000.0,USD,Currently Investing,1st Close,2020,2020-6
1211,51198,Long Arc Capital Fund I,20888,Venture Capital / Growth Equity,TMT,Western Europe,United States,500000000.0,USD,84000000.0,USD,Currently Investing,1st Close,2020,2020-6
1212,51200,Radial Equity I,20890,Buyout / Corporate Private Equity,Industrials,North America,,,,581054000.0,USD,Currently Investing,1st Close,2020,2020-5
1213,51202,BOLD Capital Select,17059,Venture Capital / Growth Equity,TMT,North America,United States,100000000.0,USD,,,Launched,,2020,2020-6
1214,51204,Twist Capital Fund I,20851,Mezzanine / Debt,TMT,North America,,500000000.0,USD,,,Launched,,2020,2020-5
1215,51205,Alta Park Growth Equity,20729,Venture Capital / Growth Equity,TMT,North America,United States,,,101900000.0,USD,Currently Investing,1st Close,2020,2020-7
1216,51211,iCapital-RedBird Series 2019 Access Fund,20104,Buyout / Corporate Private Equity,Diversified,North America,,,,,,Launched,,2020,2020-6
1217,51213,Invesco Venture Alpha Fund II,6550,Fund of Funds / Co-Investment,Diversified,Western Europe,,400000000.0,USD,255000000.0,USD,Launched,,2020,2020-6
1218,51213,Invesco Venture Alpha Fund II,6550,Fund of Funds / Co-Investment,Diversified,Central/Eastern Europe,,400000000.0,USD,255000000.0,USD,Launched,,2020,2020-6
1219,51213,Invesco Venture Alpha Fund II,6550,Fund of Funds / Co-Investment,Diversified,Middle East/Africa,,400000000.0,USD,255000000.0,USD,Launched,,2020,2020-6
1220,51213,Invesco Venture Alpha Fund II,6550,Fund of Funds / Co-Investment,Diversified,Asia-Pacific,,400000000.0,USD,255000000.0,USD,Launched,,2020,2020-6
1221,51213,Invesco Venture Alpha Fund II,6550,Fund of Funds / Co-Investment,Diversified,North America,,400000000.0,USD,255000000.0,USD,Launched,,2020,2020-6
1222,51213,Invesco Venture Alpha Fund II,6550,Fund of Funds / Co-Investment,Diversified,Latin America,,400000000.0,USD,255000000.0,USD,Launched,,2020,2020-6
1223,51214,Värde Jarnvag Fund,8397,Mezzanine / Debt,Diversified,North America,,,,,,Launched,,2020,2020-6
1224,51216,Pawson Capital Fund I,20895,Buyout / Corporate Private Equity,Financial Services,North America,United States,,,7420000.0,USD,Currently Investing,2nd Close,2019,2019-3
1225,51229,Eagle Point Credit Partners,20900,Mezzanine / Debt,Diversified,North America,,,,,,Currently Investing,1st Close,2020,2020-5
1226,51230,Frazier Fund III,20901,Venture Capital / Growth Equity,Healthcare,North America,United States,,,30580000.0,USD,Currently Investing,1st Close,2020,2020-5
1227,51230,Frazier Fund III,20901,Venture Capital / Growth Equity,TMT,North America,United States,,,30580000.0,USD,Currently Investing,1st Close,2020,2020-5
1228,51231,R7 Partners Growth Fund I,20434,Venture Capital / Growth Equity,TMT,North America,United States,,,10000000.0,USD,Currently Investing,1st Close,2020,2020-5
1229,51233,Oaktree Latigo Investment Fund,5588,Buyout / Corporate Private Equity,Diversified,North America,,,,1000000000.0,USD,Launched,,2020,2020-3
1230,51240,OurCrowd Pandemic Innovation Fund,17948,Venture Capital / Growth Equity,TMT,Central/Eastern Europe,,100000000.0,USD,,,Launched,,2020,2020-6
1231,51240,OurCrowd Pandemic Innovation Fund,17948,Venture Capital / Growth Equity,TMT,Middle East/Africa,,100000000.0,USD,,,Launched,,2020,2020-6
1232,51240,OurCrowd Pandemic Innovation Fund,17948,Venture Capital / Growth Equity,TMT,North America,,100000000.0,USD,,,Launched,,2020,2020-6
1233,51240,OurCrowd Pandemic Innovation Fund,17948,Venture Capital / Growth Equity,TMT,Asia-Pacific,,100000000.0,USD,,,Launched,,2020,2020-6
1234,51240,OurCrowd Pandemic Innovation Fund,17948,Venture Capital / Growth Equity,TMT,Latin America,,100000000.0,USD,,,Launched,,2020,2020-6
1235,51240,OurCrowd Pandemic Innovation Fund,17948,Venture Capital / Growth Equity,TMT,Western Europe,,100000000.0,USD,,,Launched,,2020,2020-6
1236,51256,Corner Ventures DAG Fund I,20908,Venture Capital / Growth Equity,TMT,North America,United States,25000000.0,USD,,,Launched,,2020,2019-9
1237,51276,Ethos Fund I,20914,Venture Capital / Growth Equity,Diversified,North America,United States,,,12020000.0,USD,Launched,,2020,2020-6
1238,51290,Union Lake Iron Partners,18658,Buyout / Corporate Private Equity,Transport,North America,,,,2470000.0,USD,Currently Investing,2nd Close,2019,2019-5
1239,51292,Union Lake Max Investments,18658,Buyout / Corporate Private Equity,Transport,North America,,,,2500000.0,USD,Currently Investing,1st Close,2019,2019-6
1240,51301,Giant Ventures NY,20918,Venture Capital / Growth Equity,Diversified,North America,,,,,,Launched,,2020,2020-6
1241,51301,Giant Ventures NY,20918,Venture Capital / Growth Equity,Diversified,Western Europe,,,,,,Launched,,2020,2020-6
1242,51302,Owl Rock Capital Corp III,1337,Mezzanine / Debt,Diversified,North America,,2500000000.0,USD,1700000000.0,USD,Currently Investing,1st Close,2020,2020-6
1243,51305,TIFF Sustainable Equity Fund,5612,Fund of Funds / Co-Investment,Diversified,North America,,,,2000000.0,USD,Currently Investing,1st Close,2020,2020-6
1244,51308,iCapital-Cross Ocean GCD Access Fund,20104,Buyout / Corporate Private Equity,Diversified,North America,,,,25780000.0,USD,Currently Investing,1st Close,2020,2020-6
1245,51309,iCapital HarbourVest Dover Street X,20104,Buyout / Corporate Private Equity,Diversified,North America,,,,86610000.0,USD,Currently Investing,1st Close,2020,2020-6
1246,51310,iCapital - Ares COF VI Access Fund,20104,Buyout / Corporate Private Equity,Diversified,North America,,,,57500000.0,USD,Currently Investing,1st Close,2020,2020-6
1247,51311,Sixth Street Fundamental Strategies Partners,19637,Mezzanine / Debt,Diversified,North America,,2000000000.0,USD,,,Launched,,2020,2020-4
