ID,Name,FundManager,FundManagerID,Strategy,Region,Sector,VintageYear,YearOpened,MonthsOpened,TargetSize,Currency
50935,Lightspring Capital I,Lightspring Capital Partners,20856,Buyout / Corporate Private Equity,North America,Consumer Goods / Manufacturing / Business Services / Transport,2020,2020,4,100000000.0,USD
50942,Merced Distressed Opportunities II,Merced Capital,14134,Distressed / Turnaround,North America,Diversified,2020,2020,5,,
50943,Blue Apple New Frontier Healthcare Fund,New Frontier Capital Management,20858,Buyout / Corporate Private Equity,Western Europe / North America / Middle East/Africa / Asia-Pacific / Central/Eastern Europe,Healthcare / TMT,2020,2020,5,300000000.0,USD
50959,G20 Ventures III,G20 Ventures,14372,Venture Capital / Growth Equity,North America,TMT,2020,2020,5,60000000.0,USD
50974,iCapital-FP IV Access Fund,iCapital Network,20104,Buyout / Corporate Private Equity,North America,Diversified,2020,2020,5,,
50975,Oncology Impact Fund 2,iCapital Network,20104,Buyout / Corporate Private Equity,North America,Healthcare,2020,2020,5,,
50977,OSP Value Fund III,O'Brien-Staley Partners,16184,Mezzanine / Debt,North America,Diversified,2020,2020,5,500000000.0,USD
50978,OSP Value Fund III-B,O'Brien-Staley Partners,16184,Mezzanine / Debt,North America,Diversified,2020,2020,5,250000000.0,USD
50982,Convergent Capital Partners IV,Convergent Capital,15821,Buyout / Corporate Private Equity,North America,Manufacturing / TMT,2020,2020,5,,
50985,SCS Private Credit IV,SCS Financial Services,9785,Mezzanine / Debt,North America,Diversified,2020,2020,5,,
50986,SCS Private Equity VII,SCS Financial Services,9785,Fund of Funds / Co-Investment,North America,Diversified,2020,2020,5,,
50987,SCS Private Impact,SCS Financial Services,9785,Fund of Funds / Co-Investment,North America,Diversified,2020,2020,5,,
50991,Gemspring Capital Executive Fund II,Gemspring Capital,17861,Buyout / Corporate Private Equity,North America,Diversified,2020,2020,5,30000000.0,USD
50993,APC Opportunity Fund VIII,Atlas Peak Capital,16065,Secondaries,North America,Business Services / TMT,2019,2019,12,,
51008,Artesian Global Agrifood Venture Capital Fund,Artesian,14447,Venture Capital / Growth Equity,Central/Eastern Europe / Middle East/Africa / Latin America / Asia-Pacific / North America / Western Europe,Agribusiness,2020,2020,0,200000000.0,USD
51009,SSM Growth Equity III Co-Invest Fund,SSM Partners,13375,Fund of Funds / Co-Investment,North America,TMT,2020,2020,2,,
51034,FCO Select Credit II,Fundamental Advisors,12980,Mezzanine / Debt,North America,Energy / Oil & Gas / Healthcare,2020,2020,5,150000000.0,USD
51049,KSL Capital Partners Special Situations Fund,KSL Capital Partners,7906,Distressed / Turnaround,North America,Leisure,2020,2020,5,,
51051,AE Industrial Partners Structured Solutions I,AE Industrial Partners,16704,Buyout / Corporate Private Equity,North America,Industrials / Manufacturing / Business Services / Transport / Other,2020,2020,0,400000000.0,USD
51053,Graham Allen Partners I,Graham Allen Partners,20857,Buyout / Corporate Private Equity,North America,TMT,2020,2020,5,,
51054,Sidereal Capital Partners I,Sidereal Capital Group,20878,Buyout / Corporate Private Equity,North America,Industrials / Manufacturing,2020,2020,5,,
51058,DCCP Daystar,Dubin Clark & Company,7170,Buyout / Corporate Private Equity,North America,Industrials / TMT,2019,2019,4,,
51062,Lighthouse Aqua Fund,Lighthouse Finance,20359,Mezzanine / Debt,Asia-Pacific / North America / Central/Eastern Europe / Western Europe,Agribusiness,2019,2019,12,1000000000.0,EUR
51064,Onex Senior Loan Opportunity Fund I,Onex,5646,Mezzanine / Debt,North America,Diversified,2020,2020,5,,
51072,Forage Capital Ag & Food Business Solutions Fund,Forage Capital Partners,20880,Mezzanine / Debt,North America,Agribusiness,2020,2020,5,,
51091,Blockchain Capital V,Blockchain Capital,16811,Venture Capital / Growth Equity,North America,Financial Services / TMT,2020,2020,4,250000000.0,USD
51098,NGN Optiscan Fund III,NGN Capital,10916,Venture Capital / Growth Equity,North America,Biotech / Life Science / Healthcare,2020,2020,1,,
51108,Linden Fund Aggregator,Linden Capital Partners,10820,Buyout / Corporate Private Equity,North America,Healthcare,2020,2020,5,100000000.0,USD
51110,TCM Sunrise,Talara Capital Management,17675,Venture Capital / Growth Equity,North America,Energy / Oil & Gas,2020,2020,5,,
51111,HL SFV iCapital Access Fund,iCapital Network,20104,Buyout / Corporate Private Equity,North America,Diversified,2020,2020,5,,
51120,MGG Special Opportunities Fund,MGG Investment Group,17630,Mezzanine / Debt,North America,Diversified,2020,2020,5,,
51121,Ares HICOF II Co-Invest,Ares Management,6844,Fund of Funds / Co-Investment,Western Europe / North America,Diversified,2020,2020,5,,
51130,Brown Advisory Feeder Fund - FF Growth,Brown Advisory,3944,Fund of Funds / Co-Investment,North America,Diversified,2020,2019,0,,
51147,OHA Tactical Investment Fund,Oak Hill Advisors,12574,Mezzanine / Debt,North America,Diversified,2020,2020,5,2500000000.0,USD
51162,ICG LP Secondaries Fund I,Intermediate Capital Group,6547,Secondaries,Latin America / North America / Asia-Pacific / Western Europe / Central/Eastern Europe / Middle East/Africa,Diversified,2020,2020,5,,
51168,SRP Opportunities III,Stronghold Resource Partners,19631,Buyout / Corporate Private Equity,North America,Energy / Oil & Gas / Natural Resources,2020,2020,6,350000000.0,USD
51180,Rainier Co-Investment Holdings,Argand Partners,17269,Fund of Funds / Co-Investment,North America,Manufacturing / Business Services,2020,2020,5,,
51181,Innovatus Life Sciences Offshore Fund I-A (open-ended),Innovatus Capital Partners,17474,Mezzanine / Debt,North America,Biotech / Life Science,2019,2019,9,,
51185,NextGen Growth Partners Fund II,NextGen Growth Partners,18030,Buyout / Corporate Private Equity,North America,Diversified,2020,2020,5,100000000.0,USD
51197,Motive Capital Fund II,Motive Partners,18415,Venture Capital / Growth Equity,North America / Western Europe,Financial Services / Business Services / TMT,2020,2020,5,1500000000.0,USD
51198,Long Arc Capital Fund I,Long Arc Capital,20888,Venture Capital / Growth Equity,North America / Western Europe,Financial Services / Business Services / TMT,2020,2020,6,500000000.0,USD
51200,Radial Equity I,Radial Equity Partners,20890,Buyout / Corporate Private Equity,North America,Industrials,2020,2020,5,,
51202,BOLD Capital Select,Bold Capital Partners,17059,Venture Capital / Growth Equity,North America,TMT,2020,2020,6,100000000.0,USD
51204,Twist Capital Fund I,Twist Capital,20851,Mezzanine / Debt,North America,TMT,2020,2020,5,500000000.0,USD
51205,Alta Park Growth Equity,Alta Park Capital,20729,Venture Capital / Growth Equity,North America,TMT,2020,2020,7,,
51211,iCapital-RedBird Series 2019 Access Fund,iCapital Network,20104,Buyout / Corporate Private Equity,North America,Diversified,2020,2020,6,,
51213,Invesco Venture Alpha Fund II,Invesco Private Capital,6550,Fund of Funds / Co-Investment,Western Europe / Central/Eastern Europe / Middle East/Africa / Asia-Pacific / North America / Latin America,Diversified,2020,2020,6,400000000.0,USD
51214,Värde Jarnvag Fund,Värde Partners,8397,Mezzanine / Debt,North America,Diversified,2020,2020,6,,
51216,Pawson Capital Fund I,Pawson Capital Management,20895,Buyout / Corporate Private Equity,North America,Financial Services,2019,2019,3,,
51229,Eagle Point Credit Partners,Eagle Point Credit Management,20900,Mezzanine / Debt,North America,Diversified,2020,2020,5,,
51230,Frazier Fund III,Frazier Group,20901,Venture Capital / Growth Equity,North America,Healthcare / TMT,2020,2020,5,,
51231,R7 Partners Growth Fund I,R7 Partners,20434,Venture Capital / Growth Equity,North America,TMT,2020,2020,5,,
51233,Oaktree Latigo Investment Fund,Oaktree Capital Management,5588,Buyout / Corporate Private Equity,North America,Diversified,2020,2020,3,,
51240,OurCrowd Pandemic Innovation Fund,OurCrowd,17948,Venture Capital / Growth Equity,Central/Eastern Europe / Middle East/Africa / North America / Asia-Pacific / Latin America / Western Europe,TMT,2020,2020,6,100000000.0,USD
51256,Corner Ventures DAG Fund I,Corner Ventures,20908,Venture Capital / Growth Equity,North America,TMT,2020,2019,9,25000000.0,USD
51276,Ethos Fund I,ethos,20914,Venture Capital / Growth Equity,North America,Diversified,2020,2020,6,,
51290,Union Lake Iron Partners,Union Lake Auto Partners,18658,Buyout / Corporate Private Equity,North America,Transport,2019,2019,5,,
51292,Union Lake Max Investments,Union Lake Auto Partners,18658,Buyout / Corporate Private Equity,North America,Transport,2019,2019,6,,
51301,Giant Ventures NY,Giant Ventures,20918,Venture Capital / Growth Equity,North America / Western Europe,Diversified,2020,2020,6,,
51302,Owl Rock Capital Corp III,Blue Owl Capital,1337,Mezzanine / Debt,North America,Diversified,2020,2020,6,2500000000.0,USD
51305,TIFF Sustainable Equity Fund,TIFF Investment Management,5612,Fund of Funds / Co-Investment,North America,Diversified,2020,2020,6,,
51308,iCapital-Cross Ocean GCD Access Fund,iCapital Network,20104,Buyout / Corporate Private Equity,North America,Diversified,2020,2020,6,,
51309,iCapital HarbourVest Dover Street X,iCapital Network,20104,Buyout / Corporate Private Equity,North America,Diversified,2020,2020,6,,
51310,iCapital - Ares COF VI Access Fund,iCapital Network,20104,Buyout / Corporate Private Equity,North America,Diversified,2020,2020,6,,
51311,Sixth Street Fundamental Strategies Partners,Sixth Street,19637,Mezzanine / Debt,North America,Diversified,2020,2020,4,2000000000.0,USD
51320,Core Senior Lending Fund II,HPS Investment Partners,7143,Mezzanine / Debt,North America / Western Europe,Diversified,2020,2020,6,,
51321,Turning Rock Co-Investment Fund III,Turning Rock Partners,19254,Fund of Funds / Co-Investment,North America,Financial Services,2020,2020,6,,
51322,VTC Innovation Fund II,Middleland Capital,18016,Venture Capital / Growth Equity,North America / Middle East/Africa,TMT / Agribusiness,2020,2020,6,25000000.0,USD
51323,Waterline Ventures III,Waterline Ventures,16107,Venture Capital / Growth Equity,North America,Healthcare / TMT,2020,2020,6,,
51345,MGG Rated Debt Fund,MGG Investment Group,17630,Mezzanine / Debt,North America,Diversified,2020,2020,6,,
51346,Hudson Transport 2020 Aviation Recovery Fund,Hudson Structured Capital Management,20069,Buyout / Corporate Private Equity,North America,Transport,2020,2020,6,,
51347,UnionRock Energy Fund II,UnionRock Partners,20929,Buyout / Corporate Private Equity,North America,Energy / Oil & Gas,2020,2020,6,,
51348,Ashbridge Transformational Secondaries Fund II,Morgan Stanley Alternative Investment Partners,8032,Secondaries,North America,Diversified,2020,2020,3,3500000000.0,USD
51351,Blackstone Bodyguard Partners,Blackstone,5611,Buyout / Corporate Private Equity,North America,Diversified,2020,2020,6,,
51353,RH Capital Fund II,Rhia Ventures,20885,Venture Capital / Growth Equity,North America,Healthcare,2020,2020,6,,
51367,Oaktree Phoenix Investment Fund,Oaktree Capital Management,5588,Mezzanine / Debt,North America,Diversified,2020,2020,6,,
51368,CompanyFirst Capital Fund I,CompanyFirst Capital,20930,Venture Capital / Growth Equity,North America,Consumer Goods,2019,2019,6,50000000.0,USD
51369,Amberstone Ventures Fund I,Amberstone Ventures,20931,Venture Capital / Growth Equity,North America,Consumer Goods,2020,2020,6,60000000.0,USD
51375,Periphas Kanga Holdings,Periphas Capital,20935,Buyout / Corporate Private Equity,North America,Consumer Goods / Industrials / Business Services / TMT,2020,2020,6,,
51407,Sortis Rescue Fund,Sortis,20562,Distressed / Turnaround,North America,Consumer Goods / Retail,2020,2020,6,50000000.0,USD
51416,Twenty Two Ventures Fund III,Twenty Two Ventures,19596,Venture Capital / Growth Equity,North America,Diversified,2020,2020,6,5000000.0,USD
51421,VVC Veterans Fund I,Veteran Ventures Capital,20940,Venture Capital / Growth Equity,North America,Diversified,2020,2020,1,20000000.0,USD
51424,BlackRock Apo Global Healthcare Private Equity Fund,BlackRock,867,Buyout / Corporate Private Equity,North America / Western Europe / Asia-Pacific / Central/Eastern Europe,Healthcare,2020,2020,6,100000000.0,EUR
51427,Endicott Growth Equity Partners,Endicott Growth Equity Partners,20432,Venture Capital / Growth Equity,North America,Business Services / TMT,2019,2019,7,,
51433,Evergreen Ventures Technology Fund,Evergreen Gavekal,20941,Venture Capital / Growth Equity,North America,TMT,2020,2020,6,,
51434,Green Egg Ventures Fund II,Green Egg Ventures,20942,Venture Capital / Growth Equity,North America,TMT,2020,2020,5,,
51436,Good Growth Capital Fund II,Good Growth Capital,20181,Venture Capital / Growth Equity,North America,TMT,2020,2020,6,100000000.0,USD
51440,Karmel Capital Founders Fund III,Karmel Capital,20436,Buyout / Corporate Private Equity,North America,TMT,2020,2020,6,115000000.0,USD
51456,Castle Island Ventures II,Castle Island Ventures,20946,Venture Capital / Growth Equity,North America,Financial Services / TMT,2020,2020,6,,
51457,SOSV IndieBio NY,SOSV,17218,Venture Capital / Growth Equity,North America,TMT,2020,2020,6,,
51461,CIFC CLO Opportunity Fund IV,CIFC,16813,Mezzanine / Debt,North America,Diversified,2020,2020,6,,
51463,Middle Market Buyout & Credit Select Fund,iCapital Network,20104,Mezzanine / Debt,North America,Diversified,2019,2019,7,,
51464,Accolade Partners Growth II,Accolade Partners,2790,Venture Capital / Growth Equity,North America,Healthcare / TMT,2020,2020,6,,
51465,Upfront VII,Upfront Ventures,8361,Venture Capital / Growth Equity,North America,Financial Services / TMT / Diversified,2020,2020,6,280000000.0,USD
51472,FEG Private Opportunities Fund V,Fund Evaluation Group,2861,Fund of Funds / Co-Investment,Central/Eastern Europe / Western Europe / Middle East/Africa / North America / Latin America / Asia-Pacific,Diversified,2020,2020,3,,
51479,Durational Everest,Durational Capital Management,19592,Buyout / Corporate Private Equity,North America,Consumer Goods,2020,2019,0,,
51480,Polaris Healthcare Technology Opportunities Fund,Polaris Partners,6643,Venture Capital / Growth Equity,North America,Biotech / Life Science / TMT,2020,2020,6,100000000.0,USD
51482,Capital Z Partners (Fidelis),Capital Z Partners,902,Buyout / Corporate Private Equity,Western Europe / North America,Financial Services,2020,2020,6,,
51486,RC Rio,Recurring Capital Partners,19799,Mezzanine / Debt,North America,TMT,2020,2020,3,,
51493,3L Capital II,3L,20774,Venture Capital / Growth Equity,North America,Consumer Goods / TMT,2020,2020,6,400000000.0,USD
51494,Kubera Venture Capital Fund I,Kubera Venture Capital,20951,Venture Capital / Growth Equity,North America,TMT,2020,2020,6,,
51496,SRP Ventures 2020,Stronghold Resource Partners,19631,Buyout / Corporate Private Equity,North America,Energy / Oil & Gas / Natural Resources,2020,2020,6,,
51500,RWB Direct Return III GmbH & Co. geschlossene Investment-KG,RWB PrivateCapital Emissionshaus AG,1757,Fund of Funds / Co-Investment,Asia-Pacific / Latin America / North America / Central/Eastern Europe / Middle East/Africa / Western Europe,Diversified,2020,2020,5,20000000.0,EUR
51510,Tech Square Venture Fund II,Tech Square Ventures,18241,Venture Capital / Growth Equity,North America,TMT,2020,2020,6,,
51517,Select Credit Opportunities Fund II,JP Morgan Asset Management,5687,Mezzanine / Debt,North America,Diversified,2020,2020,6,,
51520,e.ventures Growth III,Headline,7047,Venture Capital / Growth Equity,North America,TMT,2020,2020,6,300000000.0,USD
51533,Klingenstein Fields Venture Fund II,Klingenstein Fields Wealth Advisors,3659,Venture Capital / Growth Equity,North America,Diversified,2020,2020,6,50000000.0,USD
51536,Harvest Partners Structured Capital Fund III,Harvest Partners,6524,Mezzanine / Debt,North America,Consumer Goods / Energy / Oil & Gas / Healthcare / Industrials / Manufacturing / Business Services,2020,2020,6,1000000000.0,USD
51538,ICONIQ Strategic Partners V,ICONIQ Capital,15736,Venture Capital / Growth Equity,North America,TMT / Diversified,2020,2020,6,,
51540,RTC Partners Fund III,RTC Partners,20957,Buyout / Corporate Private Equity,North America,Healthcare / Business Services,2020,2020,6,,
